connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,UNI/USDT,UNI-USDT,UNI,USDT,True,active,3.49,171665.7088,50750.84,3.476,3.491,43.06014066312652,0.13964000000000001,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848974170.0,False,0.9536231884057971,0.8157894736842105,0.0,72.84401220442412,3.476,3.491,3.4835000000000003,0.015000000000000124,2102.98,0.13964000000000001,59,56,0.0,0.0,0.0,0.0,0.0,0.0,5922.4915,0.13964000000000001,0.13964000000000001,27817.04837,3501.0846399999996,3501.0846399999996,91279.52987,61230.87212,61230.87212,18586.203410000002,0.13964000000000001,0.13964000000000001,75358.20634,35298.967169999996,35298.967169999996,288,1774762200.0,1774848900.0,290,2.0,0.993103448275862,0.0,26.533938177822975,24.924674867445642,0.07148014440433238,0.025916858036628677,265.56977500000005,200,3.100760771554463,9136.60894,141.65219293092903,1.0997791290283203,18.853749999999998,0.545,0.6162064909496372,0.9536231884057971,0.9478260869565217,0.8245614035087719,0.38011695906432746,0.9149122807017545,0.9962068965517241,1.0,1.0,0.0,0.6666666666666666,85.6850793901295,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,XRP/USDT,XRP-USDT,XRP,USDT,True,active,1.3547,1716454.4605,1289947.06,1.3483,1.3556,41.39562389118737,0.149116,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848968273.0,False,0.9942028985507246,0.760233918128655,0.0,73.68700737350625,1.35,1.3556,1.3528,0.005599999999999827,2.673,0.149116,80,100,0.0,0.0,0.0,0.0,0.0,0.0,2.673,0.149116,0.149116,69477.006836,2037.4879600000002,2037.4879600000002,184145.440426,167892.297759,167892.297759,35813.242873,2037.4879600000002,2037.4879600000002,184145.440426,66306.787063,66306.787063,288,1774762200.0,1774848900.0,290,2.0,0.993103448275862,0.0,26.058978191657516,17.153618320723535,0.05836976086397503,-0.14583947374073897,3497.556019,200,3.0386755021324086,128585.486297,1953.647835702382,15.84564733505249,445.92625250000003,0.515,0.6295104588870603,0.9942028985507246,0.936231884057971,0.8333333333333334,0.4064327485380117,0.8150584795321637,0.9962068965517241,1.0,1.0,0.0,0.6666666666666666,85.57973995458411,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,SHIB/USDT,SHIB-USDT,SHIB,USDT,True,active,6.001e-06,169459.4557,29157759131.0,6e-06,6.02e-06,33.277870216305836,0.17086566,1e-09,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774848899200.0,False,0.9507246376811594,0.8742690058479532,0.0,74.1465802186626,6e-06,6.02e-06,6.01e-06,1.999999999999981e-08,171.800928,0.17086566,55,127,0.0,0.0,0.0,0.0,0.0,0.0,3075.672606675,60.667305569999996,60.667305569999996,25593.877719243,60.667305569999996,60.667305569999996,49942.335907454,24223.140669579,24223.140669579,11035.67569433,60.667305569999996,60.667305569999996,49942.15948769,575.01743307,575.01743307,288,1774762500.0,1774848900.0,289,1.0,0.9965397923875432,0.0,26.98319423408829,19.327385837629585,0.09242819843342065,-0.03380267355273652,266.2415788985,200,3.298928260828344,9193.476295470999,151.64309383192372,17.80838108062744,38.662084271,0.475,0.810844986734361,0.9507246376811594,0.8782608695652174,0.8771929824561404,0.5058479532163743,0.8635964912280703,0.9980968858131487,1.0,1.0,0.0,0.6666666666666666,85.47527346021641,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,BTC/USDC,BTC-USDC,BTC,USDC,True,active,67329.29,842213.4543,12.6524,67329.28,67546.31,32.18225032416894,0.60791679,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774848964371.0,False,0.9797101449275363,0.8859649122807017,0.0,76.03318077803203,67329.28,67546.31,67437.795,217.02999999999884,1352.3085887999998,0.60791679,86,61,0.0,0.0,0.0,0.0,0.0,0.0,31059.94544509,0.60791679,0.60791679,31059.94544509,0.60791679,0.60791679,31060.54634773,31327.15544146,31060.54634773,31059.94544509,0.60791679,0.60791679,31059.94544509,0.60791679,0.60791679,288,1774761900.0,1774848900.0,291,3.0,0.9896907216494846,0.003472222222222222,21.042028082447086,15.986503775907476,0.044255663774245335,0.03515760788086092,1862.60886,200,3.1000366321545263,58108.89799404,900.6985621782734,4.899911880493164,264.24806379999995,0.47,0.6538395503885717,0.9797101449275363,0.6782608695652174,0.8918128654970761,0.7426900584795322,0.8884502923976607,0.9927673969072166,1.0,0.8851132754849067,0.0,0.6283710918283022,84.16157558148181,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,DOGE/USDT,DOGE-USDT,DOGE,USDT,True,active,0.09314,200048.0406,2201837.95,0.09313,0.09326,13.949246204194564,0.1949134,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848927131.0,False,0.9594202898550724,0.9619883040935673,0.0,76.81782354436817,0.09313,0.09326,0.093195,0.00012999999999999123,1152.0190313,0.1949134,58,169,0.0,0.0,0.0,1152.0190313,0.1949134,0.1949134,1152.0190313,0.1949134,0.1949134,97304.8608735,0.1949134,0.1949134,105275.5712282,26152.4313011,26152.4313011,1152.0190313,0.1949134,0.1949134,1152.0190313,0.1949134,0.1949134,288,1774761600.0,1774848900.0,292,4.0,0.9863013698630136,0.0,28.492411462457476,20.62693767868851,0.06238326484871106,-0.0653669795939985,323.11636669999996,200,3.2321560742213404,13563.7020972,219.20001061196857,0.11641907691955566,51.917819550000004,0.575,2.042577143264541,0.9594202898550724,0.5014492753623189,0.956140350877193,0.5555555555555556,0.956140350877193,0.9924657534246575,1.0,1.0,0.5212885716322706,0.8404295238774235,82.60039950579477,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,ARB/USDT,ARB-USDT,ARB,USDT,True,active,0.0917,54864.4938,616286.84,0.0914,0.092,65.43075245365357,0.15824,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848951164.0,False,0.9014492753623189,0.7046783625730995,0.0,67.19666920925502,0.0914,0.092,0.0917,0.0006000000000000033,173.91500599999998,0.15824,54,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.6503830000001,0.15824,0.15824,21866.756275,9715.125635999999,9715.125635999999,7137.117767,347.10101799999995,347.10101799999995,31945.903234,16671.36841,16671.36841,288,1774760400.0,1774848900.0,296,8.0,0.972972972972973,0.0,23.343862453783668,21.99406545583845,0.059649122807017625,0.06634092068908772,101.743514,200,3.3599854848573223,2188.5295880000003,36.76713824430389,9.743950366973877,5.5789695,0.485,0.35677203116865847,0.9014492753623189,0.8927536231884058,0.7163742690058479,0.4590643274853801,0.9209064327485381,0.9851351351351352,1.0,1.0,0.0,0.6666666666666666,82.19325320744085,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,ETC/USDT,ETC-USDT,ETC,USDT,True,active,8.23,41836.258,5239.219,8.2,8.24,48.661800486619136,0.1236,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774848971106.0,False,0.881159420289855,0.7865497076023392,0.0,68.12751080600052,8.2,8.24,8.219999999999999,0.040000000000000924,982.6142,0.1236,59,83,0.0,0.0,0.0,0.0,0.0,0.0,982.6142,0.1236,0.1236,2729.96854,861.99285,861.99285,5509.95077,4639.035159999999,4639.035159999999,2729.96854,861.99285,861.99285,5509.95077,4639.035159999999,4639.035159999999,288,1774762500.0,1774848900.0,289,1.0,0.9965397923875432,0.0,23.606594227298892,19.68603984793542,0.07031250000000012,-0.05245589399992365,70.14179999999999,200,2.993021023301703,1216.4609999999998,18.20446673513306,2.2415571212768555,4.615595,0.545,0.48511551137098097,0.881159420289855,0.9130434782608695,0.8011695906432749,0.347953216374269,0.8771929824561404,0.9980968858131487,1.0,1.0,0.0,0.6666666666666666,82.1849861477323,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,False
nonkyc,ZEPH/USDT,ZEPH-USDT,ZEPH,USDT,True,active,0.428793,12065.2717,27653.4406,0.428306,0.428794,11.387236028467822,0.6660457202,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774848878784.0,False,0.7710144927536232,0.9766081871345029,0.0,66.82100177981185,0.428306,0.428794,0.42855,0.00048799999999998844,6.4778284358,0.6660457202,72,200,0.0,0.0,0.0,6.4778284358,0.6660457202,0.6660457202,6.4778284358,0.6660457202,0.6660457202,6.4778284358,0.6660457202,0.6660457202,6.4778284358,0.6660457202,0.6660457202,6.4778284358,0.6660457202,0.6660457202,6.4778284358,0.6660457202,0.6660457202,288,1774762500.0,1774848900.0,289,1.0,0.9965397923875432,0.0,40.7162935712104,35.99164479916108,0.06553247178144948,-0.2759996208142935,39.77289657,200,1.6258069760562632,951.137467463,7.731829648949162,68.08340406417847,4.521275291149999,0.52,3.575608116791522,0.7710144927536232,0.7043478260869566,0.9678362573099415,0.7690058479532164,0.6323099415204678,0.9980968858131487,1.0,1.0,1.0,1.0,81.79741940478797,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,False
nonkyc,FF/USDT,FF-USDT,FF,USDT,True,active,0.07165,120141.3456,1701450.23,0.07145,0.072,75.29280535415488,0.17362350000000001,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848977126.0,False,0.9420289855072463,0.6228070175438596,0.0,67.38176964149504,0.07145,0.07199,0.07172,0.0005399999999999988,0.17362350000000001,99.99986919999999,57,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17362350000000001,900.17039,0.17362350000000001,2500.1732188,2500.170785,2500.170785,600.173495,2500.170785,600.173495,2500.6183768,2500.170785,2500.170785,288,1774762500.0,1774848900.0,289,1.0,0.9965397923875432,0.0,21.868551506873526,17.81806035428768,0.05330700888450209,-0.29417383712323775,177.75848309999998,200,3.0626675373941916,6893.7762379,105.56672346937893,12.541332006454468,10.263637800000001,0.475,0.29044676186536533,0.9420289855072463,0.9043478260869565,0.6374269005847953,0.5146198830409356,0.8311403508771931,0.9980968858131487,1.0,1.0,0.0,0.6666666666666666,81.63276138292173,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,BDX/USDT,BDX-USDT,BDX,USDT,True,active,0.08002,22815.1555,284512.7963,0.0799,0.08012,27.49656292963354,7.491091808,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774848971618.0,False,0.8260869565217391,0.9064327485380117,0.0,68.09560132214595,0.0799,0.08012,0.08001,0.00021999999999999797,9.814492529999999,7.491091808,59,79,0.0,0.0,0.0,0.0,0.0,0.0,17.196415518,7.491091808,7.491091808,22.4326215762,58.336371222,22.4326215762,59.054567624499995,107.22691395220001,59.054567624499995,17.196415518,25.994596898,17.196415518,22.4326215762,58.336371222,22.4326215762,288,1774762200.0,1774848900.0,290,2.0,0.993103448275862,0.0,15.424799084999936,10.962215198633922,0.008824178248400932,-0.2995256113206472,73.776072255,200,1.7187288739467919,2027.1439915163,17.420554549334078,0.31084489822387695,10.239911158,0.47,0.5609718976322075,0.8260869565217391,0.8579710144927536,0.9181286549707602,0.9181286549707602,0.8049707602339181,0.9962068965517241,0.618733257083328,0.17648356496801862,0.0,0.2650722740171156,81.29303579417048,['quote_volume_24h<50000'],quote_volume_24h<50000,False
nonkyc,RENDER/USDT,RENDER-USDT,RENDER,USDT,True,active,1.724,26460.5339,15853.36,1.718,1.731,75.38416932444258,0.1718,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848968940.0,False,0.8347826086956521,0.6345029239766082,0.0,61.775616577676075,1.718,1.731,1.7245,0.013000000000000123,0.1718,1649.9372700000001,56,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,1649.9372700000001,0.1718,5995.86205,9240.48249,5995.86205,2546.27098,5791.19289,2546.27098,14404.76472,17074.43711,14404.76472,288,1774762500.0,1774848900.0,289,1.0,0.9965397923875432,0.0,32.79366134577247,28.675466898236774,0.048498845265589015,0.029727855062113957,37.668535,200,3.421205085266216,1164.8489599999998,19.92593592759531,22.93261957168579,3.81794,0.55,0.4350205306983391,0.8347826086956521,0.9391304347826087,0.6345029239766082,0.5087719298245614,0.8728070175438597,0.9980968858131487,1.0,0.9699769053117803,0.0,0.65665896843726,80.06085627960046,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,False
nonkyc,LINK/USDT,LINK-USDT,LINK,USDT,True,active,8.66,682624.3728,80534.5,8.65,8.69,46.13610149942231,0.4345,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774848954690.0,False,0.9739130434782609,0.7982456140350878,0.0,73.52135774218155,8.65,8.69,8.67,0.03999999999999915,349.28700000000003,0.4345,62,97,0.0,0.0,0.0,0.0,0.0,0.0,349.28700000000003,0.4345,0.4345,349.28700000000003,0.4345,0.4345,35788.3266,467.4895,467.4895,349.28700000000003,0.4345,0.4345,28854.736299999997,467.4895,467.4895,288,1774760400.0,1774848900.0,296,8.0,0.972972972972973,0.0,17.227943449787254,20.132120345980656,0.06726457399103192,-0.012518050278822114,1101.8262,200,2.902415704785918,61972.68350000001,899.3524492906357,8.773969650268555,148.65699999999998,0.505,0.37341567427414674,0.9739130434782609,0.6173913043478261,0.8070175438596492,0.6812865497076024,0.8339181286549708,0.9851351351351352,0.7689952874822712,1.0,0.0,0.5896650958274238,79.83933208333524,['top_of_book_quote<5'],top_of_book_quote<5,False
