connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,PEP/USDT,PEP-USDT,PEP,USDT,True,active,0.00015956,43748.4664,263712862.2889,0.00015852,0.00015993,88.55393311351872,1.604577354147,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774309473126.0,False,0.7982832618025751,0.36086956521739133,0.0,52.92731852957642,0.00015852,0.00015993,0.00015922499999999998,1.4100000000000017e-06,4.176003625188,1.604577354147,86,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774220100.0,1774309500.0,299,11,0.9632107023411371,0.0,91.96897173929045,68.34419237310483,0.041153974060525414,-0.32987913154703385,128.15201069755,0,,,,,,,1.0385645053325179,0.4125,0.4625,0.21250000000000002,0.775,0.0,0.9797658862876255,1.0,0.8230794812105082,0.019282252666258937,0.6141205779589224,44.68886464246549,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,BCH2/USDT,BCH2-USDT,BCH2,USDT,True,active,0.14015248,5234.5774,39145.7791,0.13944803,0.14034405,64.0489895210756,0.8531093767350001,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308808937.0,False,0.6223175965665236,0.8043478260869565,0.0,54.336163463332724,0.13944803,0.14034405,0.13989604,0.0008960199999999974,5.019627067092,0.8531093767350001,49,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,1774197300.0,1774309500.0,375,104,0.7226666666666667,0.0,235.16110702614347,521.8464884179119,0.06025695421396608,0.1938766305090659,8.4824379318,0,,,,,,,3.6715818435943115,0.1,0.4625,0.6,0.75,0.0,0.8474666666666667,0.6755228998462149,1.0,1.0,0.8918409666154049,44.64307633282072,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,XTM/USDT,XTM-USDT,XTM,USDT,True,active,0.000769,80888.1313,104821282.1752,0.000765,0.000773,104.03120936280997,0.2594989601,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774309256318.0,False,0.8412017167381974,0.27826086956521734,0.0,53.222616159731295,0.000765,0.000773,0.0007689999999999999,8.000000000000086e-06,79.471006632,0.2594989601,62,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774221000.0,1774309500.0,296,8,0.972972972972973,0.0,63.734997586298405,47.08426552168882,0.036111111111111246,-0.24842108437284055,229.631229611,0,,,,,,,0.6126526642982868,0.5375,0.4625,0.11250000000000004,0.575,0.0,0.9851351351351352,1.0,0.7222222222222249,0.0,0.574074074074075,44.142092092092106,"['quote_volume_24h<100000', 'spread_bps>90', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; spread_bps>90; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,FREED/USDT,FREED-USDT,FREED,USDT,True,active,0.003453,48896.4116,14210502.8997,0.003426,0.003456,87.18395815170032,0.39474224639999994,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308385023.0,False,0.8111587982832618,0.3826086956521739,0.0,54.178951296883746,0.003426,0.003456,0.0034409999999999996,3.000000000000008e-05,0.4186236252,0.39474224639999994,70,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774215900.0,1774309200.0,312,24,0.9230769230769231,0.0,54.81334958774772,40.499822633456006,0.03191839420862108,-0.38600038751471616,137.379892824,0,,,,,,,0.6287091197714647,0.45,0.4625,0.22499999999999998,0.6375,0.0,0.9576923076923078,1.0,0.6383678841724216,0.0,0.5461226280574739,43.788149357497815,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,JTO/USDT,JTO-USDT,JTO,USDT,True,active,0.33,20020.2308,61961.62,0.329,0.331,60.60606060606066,0.06620000000000001,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309475834.0,False,0.7339055793991416,0.8217391304347826,0.0,60.90828512782236,0.329,0.331,0.33,0.0020000000000000018,0.19082,0.06620000000000001,44,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774214100.0,1774309500.0,319,31,0.9028213166144201,0.0,36.007696871848424,72.77403372638155,0.1547619047619047,-0.06410868960759222,11.406025,0,,,,,,,0.5941269983854984,0.275,0.4625,0.65,0.0625,0.0,0.9465517241379311,1.0,1.0,0.0,0.6666666666666666,42.88218390804598,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,NOOK/USDT,NOOK-USDT,NOOK,USDT,True,active,4.6849e-12,2444.2594,520837896282468.9,4.6848e-12,4.7008e-12,34.094783498124634,0.21562903614762535,1e-16,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308101840.0,False,0.5364806866952789,0.9130434782608696,0.0,52.33252472476209,4.6848e-12,4.7008e-12,4.6928e-12,1.5999999999999932e-14,0.21562903614762535,1.4012019253301349,40,200,0.0,0.0,0.0,0.0,0.0,0.0,0.21562903614762535,1.4012019253301349,0.21562903614762535,288,1774208700.0,1774309500.0,337,49,0.8545994065281899,0.0,20.075303811434125,20.8428578060785,0.022864128220219992,-0.5004694250231511,7.916618556851084,0,,,,,,,0.5888086607893656,0.05,0.4625,0.8625,0.5375,0.0,0.9200296735905045,1.0,0.45728256440439985,0.0,0.48576085480146663,42.60790528391971,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,ADA/USDT,ADA-USDT,ADA,USDT,True,active,0.2616,10265.1644,39644.43,0.261,0.2628,68.72852233676855,0.18009,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309473460.0,False,0.6609442060085837,0.7739130434782608,0.0,55.69975741742863,0.261,0.2628,0.2619,0.0017999999999999683,0.18009,662.936652,55,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774222800.0,1774309500.0,290,2,0.993103448275862,0.0,34.82576597886838,37.15093224949835,0.06913073237508502,-0.11640887046646001,12.554727,0,,,,,,,0.5067148949925439,0.1625,0.4625,0.55,0.4375,0.0,0.9962068965517241,1.0,1.0,0.0,0.6666666666666666,42.078735632183914,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,EIGEN/USDT,EIGEN-USDT,EIGEN,USDT,True,active,0.1962,49653.5541,256316.22,0.1961,0.1981,101.47133434804678,0.17649,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309327509.0,False,0.8154506437768241,0.29130434782608694,0.0,52.1323941033775,0.1961,0.1981,0.1971,0.0020000000000000018,0.17649,2854.498178,56,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774218300.0,1774309500.0,305,17,0.9442622950819672,0.0,34.52726834122549,40.60800177013114,0.08547717842323649,-0.12931129643200148,55.251517,0,,,,,,,0.3402662295027769,0.4625,0.4625,0.125,0.4125,0.0,0.9693442622950821,1.0,1.0,0.0,0.6666666666666666,42.01010928961749,"['quote_volume_24h<100000', 'spread_bps>90', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; spread_bps>90; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,DIVI/USDT,DIVI-USDT,DIVI,USDT,True,active,0.0014325,33120.773,23208985.0,0.0014204,0.0014326,85.52400981423044,0.6246136,1e-07,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774309197189.0,False,0.776824034334764,0.4304347826086956,0.0,53.4861914536294,0.0014204,0.0014326,0.0014265,1.2199999999999971e-05,0.6349188,0.6246136,55,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774219500.0,1774309500.0,301,13,0.9568106312292359,0.0,63.35523472720455,61.39007509382862,0.020219187716110906,-0.26901162726375183,82.57242385,0,,,,,,,0.740788871625881,0.3625,0.4625,0.25,0.6875,0.0,0.9762458471760798,1.0,0.4043837543222181,0.0,0.46812791810740606,41.89373765283486,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,0G/USDT,0G-USDT,0G,USDT,True,active,0.5226,92179.5073,172324.84,0.5225,0.5287,117.96042617960396,0.163897,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308423094.0,False,0.8497854077253219,0.18260869565217386,0.0,51.303414816197055,0.5225,0.5287,0.5256,0.006199999999999983,0.172425,0.163897,32,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774217700.0,1774309500.0,307,19,0.9381107491856677,0.0,50.745594111073174,58.17029746089705,0.03818215682622453,-0.1540635352451466,116.569875,0,,,,,,,0.4301916816900021,0.5625,0.4625,0.0625,0.3,0.0,0.9659609120521173,1.0,0.7636431365244906,0.0,0.5878810455081634,41.688419575602815,"['quote_volume_24h<100000', 'spread_bps>90', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; spread_bps>90; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,ERG/USDT,ERG-USDT,ERG,USDT,True,active,0.293,2432.063,8364.4223,0.293,0.2941,37.47232158065031,5.3827909,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774309405971.0,False,0.5321888412017167,0.9,0.0,51.77038626609443,0.293,0.2941,0.29355,0.0010999999999999899,5.3827909,31.227596819999995,45,200,0.0,0.0,0.0,0.0,0.0,0.0,5.3827909,77.24462503999999,5.3827909,288,1774188000.0,1774309200.0,405,117,0.7111111111111111,0.0,13.331557879186935,25.088198314611976,0.015468803571068578,-0.5088151175450075,8.8890123125,0,,,,,,,0.35577080140321465,0.0375,0.4625,0.85,0.8625,0.0,0.8411111111111111,0.4442964899322446,0.3093760714213715,0.0,0.25122418711787203,41.57335298228983,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,PYTH/USDT,PYTH-USDT,PYTH,USDT,True,active,0.0401,26189.4377,656470.36,0.0399,0.0402,74.9063670411989,0.073164,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309437209.0,False,0.7467811158798283,0.7434782608695651,0.0,59.65991789512969,0.0399,0.0402,0.04005,0.00030000000000000165,853.9836899999999,0.073164,43,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774218600.0,1774309500.0,304,16,0.9473684210526315,0.0,22.282108195278337,30.85602624233502,0.07182320441988901,-0.06759790126696287,43.6964079,0,,,,,,,0.2974661444069642,0.3125,0.4625,0.48750000000000004,0.075,0.0,0.9710526315789474,1.0,1.0,0.0,0.6666666666666666,41.52719298245614,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,XVG/USDT,XVG-USDT,XVG,USDT,True,active,0.004863,32187.7144,6728643.23,0.004858,0.004899,84.04222609408501,0.16254881999999998,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309434043.0,False,0.7725321888412017,0.6391304347826087,0.0,58.46753125583132,0.004858,0.004899,0.0048785,4.099999999999937e-05,0.16930130000000002,0.16254881999999998,58,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774209300.0,1774309500.0,335,47,0.8597014925373134,0.0,36.106804615392065,43.703659567272695,0.04808686659772481,-0.3775487072285761,49.01197683,0,,,,,,,0.4296269422346168,0.35,0.4625,0.375,0.2625,0.0,0.9228358208955224,1.0,0.9617373319544962,0.0,0.6539124439848321,41.517482648803544,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,OP/USDT,OP-USDT,OP,USDT,True,active,0.1134,38407.302,331583.86,0.1128,0.1136,79.5404330534699,0.055664000000000005,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309395085.0,False,0.7939914163090128,0.7652173913043478,0.0,62.799962679604405,0.1127,0.1136,0.11315,0.0009000000000000119,0.071001,0.055664000000000005,58,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774222200.0,1774309200.0,291,3,0.9896907216494846,0.0,31.273049028884227,37.12527495148306,0.020057306590257878,-0.2034070084185628,45.76951,0,,,,,,,0.39317172195757816,0.4,0.4625,0.44999999999999996,0.0375,0.0,0.9943298969072165,1.0,0.4011461318051575,0.0,0.46704871060171915,40.96378607508936,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,TRMP/USDT,TRMP-USDT,TRMP,USDT,True,active,1.008e-06,37857.557,37352689102.1887,1.006e-06,1.015e-06,89.06481939633885,0.38735676511350003,1e-09,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308388099.0,False,0.7896995708154506,0.35652173913043483,0.0,52.34651987311065,1.006e-06,1.015e-06,1.0105e-06,9.000000000000041e-09,0.4475468698252,0.38735676511350003,70,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774206000.0,1774309500.0,346,58,0.8323699421965318,0.0,89.63389309644455,162.2531522438938,0.013123359580052492,-0.10008933801383228,103.637787361297,0,,,,,,,1.0063894330439647,0.3875,0.4625,0.19999999999999996,0.625,0.0,0.9078034682080925,1.0,0.2624671916010498,0.0031947165219823326,0.4218873027076773,40.0469077091577,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,BQC/USDT,BQC-USDT,BQC,USDT,True,active,0.000572,17344.7977,39532255.8682,0.00057,0.000574,69.93006993006973,0.0049261254,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308367317.0,False,0.7124463519313304,0.7695652173913043,0.0,58.42367979100578,0.00057,0.000574,0.000572,3.999999999999989e-06,0.008415024,0.0049261254,56,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774219500.0,1774309200.0,300,12,0.96,0.0,43.35117015796638,120.30525151007502,0.4054054054054056,-0.029871946142219698,7.708935848,0,,,,,,,0.619921733258921,0.225,0.4625,0.5375,0.0125,0.0,0.978,1.0,1.0,0.0,0.6666666666666666,39.79666666666667,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,IOTA/USDT,IOTA-USDT,IOTA,USDT,True,active,0.0589,57691.2354,991761.17,0.0585,0.0592,118.94647408666087,0.107744,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309488180.0,False,0.8283261802575107,0.16521739130434787,0.0,49.68837469677179,0.0585,0.0592,0.05885,0.0006999999999999992,838.59633,0.107744,50,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774221300.0,1774309500.0,295,7,0.976271186440678,0.0,25.241915882002917,30.179504675660468,0.05298013245033114,-0.30168562691072637,98.674005,0,,,,,,,0.2122123928079819,0.5,0.4625,0.050000000000000044,0.1375,0.0,0.986949152542373,1.0,1.0,0.0,0.6666666666666666,39.686158192090396,"['quote_volume_24h<100000', 'spread_bps>90', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; spread_bps>90; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,GRT/USDT,GRT-USDT,GRT,USDT,True,active,0.02522,51814.5649,2084816.04,0.02508,0.02536,111.02299762093537,0.0940856,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309488244.0,False,0.8197424892703863,0.24347826086956526,0.0,51.17279343161039,0.02508,0.02536,0.02522,0.000279999999999999,258.2745924,0.0940856,46,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774222500.0,1774309500.0,291,3,0.9896907216494846,0.0,30.005510098339137,32.174379145613514,0.05345687811831765,-0.33083152567764557,88.90451329999999,0,,,,,,,0.2702639159571842,0.475,0.4625,0.08750000000000002,0.125,0.0,0.9943298969072165,1.0,1.0,0.0,0.6666666666666666,39.659965635738835,"['quote_volume_24h<100000', 'spread_bps>90', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; spread_bps>90; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,GALA/USDT,GALA-USDT,GALA,USDT,True,active,0.00317,16822.2864,5384439.21,0.00316,0.00318,63.09148264984243,0.0845244,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309492184.0,False,0.7081545064377682,0.808695652173913,0.0,59.16588915842509,0.00316,0.00318,0.00317,2.0000000000000052e-05,977.5634432,0.0845244,53,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774216800.0,1774309200.0,309,21,0.9320388349514563,0.0,14.052743353625102,30.34870215261773,0.1428571428571432,-0.05347720691769809,18.045851400000004,0,,,,,,,0.2227359821549573,0.2125,0.4625,0.6125,0.1,0.0,0.962621359223301,0.5043952794687585,1.0,0.0,0.5014650931562529,39.590864523795545,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,LKY/USDT,LKY-USDT,LKY,USDT,True,active,0.109704,17689.192,160595.7353,0.109191,0.110135,86.08190547404325,3.4996916601,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308328864.0,False,0.721030042918455,0.4130434782608695,0.0,49.98273931703676,0.109191,0.110135,0.109663,0.0009440000000000004,3.4996916601,3.504958267,58,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774219200.0,1774309500.0,302,14,0.9536423841059603,0.0,75.77540413400294,52.814432864933906,0.00970740627857358,-0.4729371945423683,47.618049096,0,,,,,,,0.8802709897825381,0.25,0.4625,0.23750000000000004,0.85,0.0,0.9745033112582782,1.0,0.19414812557147157,0.0,0.39804937519049055,39.57552686448769,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,MORPHO/USDT,MORPHO-USDT,MORPHO,USDT,True,active,1.698,12160.81,7161.71,1.6949,1.7078,75.82214124077885,0.16949000000000003,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309488761.0,False,0.6824034334763949,0.7347826086956522,0.0,55.90175405859302,1.6949,1.7078,1.7013500000000001,0.012899999999999912,0.16949000000000003,284.485324,58,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774218000.0,1774309500.0,306,18,0.9411764705882353,0.0,33.462073134210634,43.800285354573134,0.025416452000686946,-0.06464685724507331,14.789727999999997,0,,,,,,,0.4413232412937183,0.1875,0.4625,0.4625,0.35,0.0,0.9676470588235295,1.0,0.5083290400137389,0.0,0.5027763466712463,38.654234054947764,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,DYDX/USDT,DYDX-USDT,DYDX,USDT,True,active,0.0824,17881.6624,215913.46,0.0823,0.083,84.69449485783498,0.15355000000000002,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309308701.0,False,0.7253218884120172,0.6043478260869566,0.0,55.00139951483487,0.0823,0.083,0.08265,0.0007000000000000062,0.178591,0.15355000000000002,40,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774219500.0,1774309500.0,301,13,0.9568106312292359,0.0,27.807409623253154,35.54545397318457,0.0673076923076921,-0.09451465070632306,37.3758865,0,,,,,,,0.3283260579088361,0.2625,0.4625,0.32499999999999996,0.175,0.0,0.9762458471760798,1.0,1.0,0.0,0.6666666666666666,38.579125138427464,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,TRUMP/USDT,TRUMP-USDT,TRUMP,USDT,True,active,3.283,20805.9216,6374.48,3.269,3.297,85.2878464818764,0.16345,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309270072.0,False,0.7381974248927039,0.4565217391304348,0.0,52.01390184735959,3.269,3.297,3.2830000000000004,0.028000000000000025,0.16345,0.16485000000000002,58,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774212000.0,1774309500.0,326,38,0.8834355828220859,0.0,22.96303533158384,30.208606855626385,0.03968253968253983,-0.25600171853084996,24.63586,0,,,,,,,0.2692415892628203,0.2875,0.4625,0.275,0.2875,0.0,0.9358895705521473,1.0,0.7936507936507966,0.0,0.5978835978835989,38.18773168435746,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,WLFI/USDT,WLFI-USDT,WLFI,USDT,True,active,0.1041,2687.5765,26931.36,0.1037,0.1044,67.2753483901976,0.154512,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309452267.0,False,0.5579399141630901,0.7913043478260869,0.0,50.46930397462213,0.1037,0.1044,0.10405,0.0007000000000000062,691.572189,0.154512,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774221600.0,1774309500.0,294,6,0.9795918367346939,0.0,28.416077093377815,32.61229150237635,0.11262798634812285,-0.03769310960615774,4.25246195,0,,,,,,,0.4223846887951337,0.0625,0.4625,0.5625,0.1875,0.0,0.9887755102040816,1.0,1.0,0.0,0.6666666666666666,37.804421768707485,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,ENS/USDT,ENS-USDT,ENS,USDT,True,active,6.14,10410.6738,1725.9,6.13,6.18,81.23476848090954,0.0618,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309488110.0,False,0.6695278969957081,0.6956521739130435,0.0,54.21533868259003,6.13,6.18,6.154999999999999,0.04999999999999982,0.1226,0.0618,54,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774221000.0,1774309500.0,296,8,0.972972972972973,0.0,27.562695663354976,33.847381235361304,0.08904109589041073,-0.07824048381132896,15.54225,0,,,,,,,0.339296783615901,0.175,0.4625,0.4375,0.05,0.0,0.9851351351351352,1.0,1.0,0.0,0.6666666666666666,37.36801801801802,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
