connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score
nonkyc,NOOK/USDT,NOOK-USDT,NOOK,USDT,True,active,4.6849e-12,2444.2594,520837896282468.9,4.6848e-12,4.7008e-12,34.094783498124634,,1e-16,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308101840.0,False,0.5364806866952789,0.9130434782608696,0.0,52.33252472476209
nonkyc,EIGEN/USDT,EIGEN-USDT,EIGEN,USDT,True,active,0.1962,49653.5541,256316.22,0.1961,0.1981,101.47133434804678,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309327509.0,False,0.8154506437768241,0.29130434782608694,0.0,52.1323941033775
nonkyc,TRUMP/USDT,TRUMP-USDT,TRUMP,USDT,True,active,3.283,20805.9216,6374.48,3.269,3.297,85.2878464818764,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309270072.0,False,0.7381974248927039,0.4565217391304348,0.0,52.01390184735959
nonkyc,PRCY/USDT,PRCY-USDT,PRCY,USDT,True,active,0.001482,1044.751,997947.5229,0.001482,0.001483,6.745362563237207,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308074427.0,False,0.5021459227467812,0.9739130434782609,0.0,51.96585183802949
nonkyc,ERG/USDT,ERG-USDT,ERG,USDT,True,active,0.293,2432.063,8364.4223,0.293,0.2941,37.47232158065031,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774309405971.0,False,0.5321888412017167,0.9,0.0,51.77038626609443
nonkyc,0G/USDT,0G-USDT,0G,USDT,True,active,0.5226,92179.5073,172324.84,0.5225,0.5287,117.96042617960396,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308423094.0,False,0.8497854077253219,0.18260869565217386,0.0,51.303414816197055
nonkyc,GRT/USDT,GRT-USDT,GRT,USDT,True,active,0.02522,51814.5649,2084816.04,0.02508,0.02536,111.02299762093537,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309488244.0,False,0.8197424892703863,0.24347826086956526,0.0,51.17279343161039
nonkyc,FUSD/USDT,FUSD-USDT,FUSD,USDT,True,active,1.0001,943.1258,943.9441,0.9989,1.0001,12.00600300150054,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774309281476.0,False,0.4892703862660944,0.9608695652173913,0.0,50.93161037506998
nonkyc,WLFI/USDT,WLFI-USDT,WLFI,USDT,True,active,0.1041,2687.5765,26931.36,0.1037,0.1044,67.2753483901976,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309452267.0,False,0.5579399141630901,0.7913043478260869,0.0,50.46930397462213
nonkyc,ENA/USDT,ENA-USDT,ENA,USDT,True,active,0.0936,109425.6642,1146405.54,0.093,0.0942,128.20512820512891,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309489022.0,False,0.871244635193133,0.09999999999999998,0.0,50.418454935622314
nonkyc,LKY/USDT,LKY-USDT,LKY,USDT,True,active,0.109704,17689.192,160595.7353,0.109191,0.110135,86.08190547404325,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308328864.0,False,0.721030042918455,0.4130434782608695,0.0,49.98273931703676
nonkyc,IOTA/USDT,IOTA-USDT,IOTA,USDT,True,active,0.0589,57691.2354,991761.17,0.0585,0.0592,118.94647408666087,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309488180.0,False,0.8283261802575107,0.16521739130434787,0.0,49.68837469677179
nonkyc,RIC/USDT,RIC-USDT,RIC,USDT,True,active,0.01047464,8385.6261,806063.6328,0.01039395,0.01048267,84.994601616544,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308267457.0,False,0.6437768240343348,0.5695652173913044,0.0,49.64685575667103
nonkyc,INJ/USDT,INJ-USDT,INJ,USDT,True,active,3.08,99014.4811,32627.73,3.06,3.1,129.87012987012997,,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774309484582.0,False,0.8540772532188842,0.09130434782608698,0.0,49.25685762269081
