connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,BNB/USDT,BNB-USDT,BNB,USDT,True,active,636.68,3100614.8835,4851.9376,632.58,637.08,70.88511885071594,0.6370800000000001,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774315732165.0,False,0.9871244635193133,0.7260869565217392,0.0,72.4440194066057,632.58,637.08,634.83,4.5,687.4879440000001,0.6370800000000001,79,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774229400.0,1774315500.0,288,0,1.0,0.0,31.820823151520155,35.647330527943474,0.02516830657690308,-0.21976321574951488,3327.8185100000005,200,3.6016308183046934,36224.771432,652.3412658776733,6.583343744277954,146.67994199999998,0.47,0.4489069591395453,0.9625,0.45625,0.42500000000000004,0.7,0.694375,1.0,1.0,0.5033661315380615,0.0,0.5011220438460205,67.96872043846021,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,XLM/USDT,XLM-USDT,XLM,USDT,True,active,0.1657,228890.8831,1407195.32,0.1656,0.1661,30.14772384684959,0.18216000000000002,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315825958.0,False,0.9227467811158798,0.8826086956521739,0.0,72.81629035267774,0.1656,0.1661,0.16585,0.0005000000000000004,0.18216000000000002,378.488748,59,69,0.0,0.0,0.0,0.0,0.0,0.0,0.18216000000000002,378.488748,0.18216000000000002,288,1774228800.0,1774315500.0,290,2,0.993103448275862,0.0,26.81241702062904,31.540838486118027,0.10824742268041299,-0.13363036749515303,265.2119145,200,3.47699806416019,5612.356807,97.57076876657634,4.911323547363281,15.029818500000001,0.485,0.8893678725742645,0.775,0.45625,0.775,0.4,0.64,0.9962068965517241,1.0,1.0,0.0,0.6666666666666666,67.63373563218391,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,UNI/USDT,UNI-USDT,UNI,USDT,True,active,3.571,403596.9538,112908.48,3.564,3.59,81.10753740735537,2551.5207,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315814329.0,False,0.9484978540772532,0.7043478260869565,0.0,69.77607762642283,3.561,3.59,3.5755,0.028999999999999915,3244.03539,2551.5207,53,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774229400.0,1774315500.0,288,0,1.0,0.0,28.708514207554394,33.48062107923642,0.04411764705882338,-0.038009653127777064,397.588015,200,3.5801808349197115,10406.23014,186.2809285549593,6.5683581829071045,17.141275,0.515,0.3539561812038312,0.85,0.45625,0.3375,0.975,0.6824999999999999,1.0,1.0,0.8823529411764676,0.0,0.6274509803921559,67.18950980392155,['depth_10bps<250'],depth_10bps<250,False
nonkyc,ARB/USDT,ARB-USDT,ARB,USDT,True,active,0.0962,116406.6687,1221340.93,0.0961,0.0963,20.79002079001994,0.204693,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315812534.0,False,0.8884120171673819,0.9217391304347826,0.0,71.90613920507558,0.0961,0.0963,0.09620000000000001,0.00019999999999999185,0.204693,361.597833,62,75,0.0,0.0,0.0,0.0,0.0,0.0,0.204693,361.597833,0.204693,288,1774229400.0,1774315800.0,289,1,0.9965397923875432,0.0,27.59852397344236,34.543265664090576,0.05597014925373088,-0.11076737787964588,141.451031,200,2.719864188032566,3456.2187690000005,47.0022282790455,5.066313982009888,11.261628,0.485,1.3274890031226318,0.675,0.45625,0.875,0.4875,0.55,0.9980968858131487,1.0,1.0,0.16374450156131592,0.7212481671871053,67.01845053000254,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,ETH/USDT,ETH-USDT,ETH,USDT,True,active,2147.62,13865454.5164,6505.2328,2139.81,2154.89,71.30099872626866,0.0861956,0.01,1e-05,,,market.getlist.priceDecimals/quantityDecimals,1774315826775.0,False,0.9957081545064378,0.7304347826086957,0.0,73.02481806307148,2139.58,2154.89,2147.2349999999997,15.309999999999945,11129.560264999998,0.0861956,98,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774229100.0,1774315500.0,289,1,0.9965397923875432,0.0,33.7880388704452,38.56324481061776,0.06736502443472787,0.02337268835798051,18384.440300000002,200,3.590832962599639,253172.465466,4545.500171089658,6.752975940704346,959.0297949999999,0.525,0.4738789003525842,0.9875,0.45625,0.4125,0.075,0.6775,0.9980968858131487,1.0,1.0,0.0,0.6666666666666666,64.80263552479815,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,SHIB/USDT,SHIB-USDT,SHIB,USDT,True,active,6.037e-06,495254.755,82311499670.0,6.033e-06,6.05e-06,51.2523766223034,0.177858873,1e-09,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774315822260.0,False,0.9570815450643777,0.8956521739130435,0.0,75.03078932636686,6.033e-06,6.064e-06,6.0485e-06,3.100000000000021e-08,0.177858873,2654.593637392,52,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774229400.0,1774315500.0,288,0,1.0,0.0,32.82778653018855,35.42516413625213,0.06733167082294285,-0.026223966955847663,767.6224562385,200,3.54190531486744,18742.60652628,331.9226883495015,27.542032718658447,45.939969887000004,0.48,0.6405124736382066,0.875,0.45625,0.575,0.3625,0.485,1.0,1.0,1.0,0.0,0.6666666666666666,64.71166666666667,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,DASH/USDT,DASH-USDT,DASH,USDT,True,active,34.42,281830.7211,8325.1429,34.19,34.48,84.4619193243044,0.33266303999999997,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774315819135.0,False,0.9399141630901288,0.6173913043478261,0.0,67.13006157865273,34.19,34.48,34.334999999999994,0.28999999999999915,0.37205557999999994,0.33266303999999997,73,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774212300.0,1774315500.0,345,57,0.8347826086956521,0.010416666666666666,36.960237670499815,54.770514835641514,0.07004470938897207,-0.30392375903293206,277.960915,200,3.652137550479883,9455.75248728,172.6685436341942,3.2923977375030518,24.997279849999998,0.485,0.4375964691091775,0.825,0.45625,0.30000000000000004,0.6,0.82125,0.9044429347826087,1.0,1.0,0.0,0.6666666666666666,64.09109601449275,"['top_of_book_quote<75', 'depth_10bps<250', 'coverage_ratio<0.95']",top_of_book_quote<75; depth_10bps<250; coverage_ratio<0.95,False
nonkyc,W/USDT,W-USDT,W,USDT,True,active,0.01655,240531.9807,14499016.65,0.01654,0.01663,54.2659029243291,0.18177459999999998,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315824694.0,False,0.927038626609442,0.7782608695652173,0.0,70.44364620264976,0.01654,0.01663,0.016585,8.99999999999998e-05,0.18177459999999998,1855.0119756,60,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774228500.0,1774315500.0,291,3,0.9896907216494846,0.0,30.677865481519145,32.507246602191884,0.03619909502262412,-0.11554717200717834,132.38215705,200,3.578211198503906,15123.2026212,270.5700648821073,4.738416433334351,23.0293721,0.485,0.5653248877899957,0.7875,0.45625,0.55,0.375,0.709375,0.9943298969072165,1.0,0.7239819004524823,0.0,0.5746606334841607,64.02740530391378,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,SUN/USDT,SUN-USDT,SUN,USDT,True,active,0.019076,157408.6035,8437341.81,0.019066,0.019082,25.186273480952586,0.1774626,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315788581.0,False,0.9055793991416309,0.9652173913043478,0.0,73.93730173539839,0.019034,0.019082,0.019058,4.799999999999943e-05,120.00099504,0.1774626,46,45,0.0,0.0,0.0,0.0,0.0,0.0,2609.90965311,0.1774626,0.1774626,288,1774228800.0,1774315500.0,290,2,0.993103448275862,0.0,34.244176712168965,28.51059459833268,0.03564943132944692,-0.2978115922335771,207.6867963,200,3.209561068455456,15061.491611110003,241.70388553943553,65.14290022850037,50.584778985,0.545,1.359636499542758,0.725,0.45625,0.8125,0.35,0.39875,0.9962068965517241,1.0,0.7129886265889385,0.17981824977137895,0.6309356254534392,63.38142522005163,"['top_of_book_quote<75', 'depth_10bps<250']",top_of_book_quote<75; depth_10bps<250,False
nonkyc,PEPE/USDT,PEPE-USDT,PEPE,USDT,True,active,3.42e-06,165608.7776,48235919833.0,3.42e-06,3.43e-06,29.19708029197176,0.29139084,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774314810865.0,False,0.9141630901287554,0.8913043478260869,0.0,72.56157865273373,3.42e-06,3.43e-06,3.4250000000000002e-06,1.0000000000000328e-08,0.29139084,114.43047322000001,53,65,0.0,0.0,0.0,0.0,0.0,0.0,0.29139084,114.43047322000001,0.29139084,288,1774219200.0,1774315800.0,323,35,0.891640866873065,0.0,15.383067866695841,36.115185396426654,0.10067114093959717,0.12054319232035668,152.63724666000002,200,1.604683321750915,7119.44898524,57.122305233355526,9.273525476455688,25.61898585,0.515,0.5268700744343153,0.75,0.45625,0.7875,0.5875,0.346875,0.9404024767801857,0.6152556555579868,1.0,0.0,0.5384185518526623,63.37571028632847,"['top_of_book_quote<75', 'depth_10bps<250', 'coverage_ratio<0.95']",top_of_book_quote<75; depth_10bps<250; coverage_ratio<0.95,False
nonkyc,AVAX/USDT,AVAX-USDT,AVAX,USDT,True,active,9.51,769403.4548,81538.1,9.47,9.57,105.04201680672232,299.541,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315808137.0,False,0.9613733905579399,0.26956521739130435,0.0,59.61466691546931,9.47,9.57,9.52,0.09999999999999964,326.71500000000003,299.541,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774228500.0,1774315500.0,291,3,0.9896907216494846,0.0,24.493941858597086,33.85114853662376,0.10609480812641076,0.02419221935382639,780.3045,200,3.66324966881317,20487.9757,375.2628509883864,22.906233310699463,65.96015,0.495,0.2331823264938451,0.8875,0.45625,0.07499999999999996,0.925,0.6325000000000001,0.9943298969072165,1.0,1.0,0.0,0.6666666666666666,63.22496563573884,"['spread_bps>90', 'depth_10bps<250']",spread_bps>90; depth_10bps<250,False
nonkyc,AAVE/USDT,AAVE-USDT,AAVE,USDT,True,active,109.81,105955.6258,965.811,109.34,110.19,74.69484423392177,443.49535,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774315822046.0,False,0.8669527896995708,0.6869565217391305,0.0,64.85631647695466,109.37,110.19,109.78,0.8199999999999932,443.49535,562.96071,48,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774229100.0,1774315500.0,289,1,0.9965397923875432,0.0,29.07949538856062,35.47680434794934,0.049314173742651755,-0.10693450007489703,88.59155000000001,200,3.7144032485534857,1659.1991599999997,30.814673749506067,11.463239192962646,3.73184,0.515,0.3893106102141721,0.6125,0.45625,0.375,0.9375,0.76,0.9980968858131487,1.0,0.986283474853035,0.0,0.6620944916176783,63.04691377430828,['depth_10bps<250'],depth_10bps<250,False
nonkyc,OPN/USDT,OPN-USDT,OPN,USDT,True,active,0.2384,27490.6257,112085.13,0.2383,0.2389,25.146689019278686,0.474217,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315834743.0,False,0.7510729613733905,0.9043478260869565,0.0,63.917708527710396,0.2383,0.2389,0.2386,0.0005999999999999894,0.474217,361.728046,56,41,0.0,0.0,0.0,0.0,0.0,0.0,0.474217,361.728046,0.474217,288,1774229100.0,1774315500.0,289,1,0.9965397923875432,0.0,40.0389487161647,42.413588970742786,0.12103281334050593,-0.08856967952390578,30.5216965,200,3.5628861277901516,515.8010310000001,9.188701690248791,0.7899725437164307,1.768928,0.47,1.5922155272795109,0.3375,0.45625,0.825,0.6625,0.7506250000000001,0.9980968858131487,1.0,1.0,0.29610776363975544,0.7653692545465852,62.367161403597336,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250,False
nonkyc,ARRR/USDT,ARRR-USDT,ARRR,USDT,True,active,0.219941,279116.9785,1265071.4237,0.219047,0.220362,59.85312089647734,2.5901569842,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774315795672.0,False,0.9356223175965666,0.7695652173913043,0.0,70.69835790259378,0.219047,0.220362,0.2197045,0.0013150000000000106,100.61047757,2.5901569842,97,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774224600.0,1774315500.0,304,16,0.9473684210526315,0.0,66.48077421173983,46.132906277972836,0.0038905207462019836,-0.3678156474842619,709.132669511,200,2.1438513539692785,17928.377279868397,192.17887952958955,11.27455997467041,94.0420461641,0.515,1.1107319587682947,0.8125,0.45625,0.525,0.8375,0.406875,0.9710526315789474,1.0,0.07781041492403967,0.055365979384147335,0.3777254647693957,62.09528096348345,"['top_of_book_quote<75', 'depth_10bps<250', 'coverage_ratio<0.95']",top_of_book_quote<75; depth_10bps<250; coverage_ratio<0.95,False
nonkyc,ETC/USDT,ETC-USDT,ETC,USDT,True,active,8.49,74099.3956,8817.332,8.48,8.49,23.55712603062376,0.18656,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774315804042.0,False,0.8412017167381974,0.9565217391304348,0.0,70.17913789886173,8.48,8.5,8.49,0.019999999999999574,0.18656,862.8775,61,83,0.0,0.0,0.0,0.0,0.0,0.0,0.18656,1680.6629699999999,0.18656,288,1774228800.0,1774315500.0,290,2,0.993103448275862,0.0,27.41223534546506,30.456950855428982,0.08823529411764704,-0.06273697421760355,85.729145,200,3.3739453257258485,1344.17409,22.67584943958648,65.69349884986877,4.6864799999999995,0.47,1.1636493904150167,0.55,0.45625,0.85,0.425,0.410625,0.9962068965517241,1.0,1.0,0.08182469520750835,0.6939415650691695,61.15398461620893,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250,False
nonkyc,RENDER/USDT,RENDER-USDT,RENDER,USDT,True,active,1.706,112272.813,67229.44,1.699,1.714,93.62200117027508,849.78558,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774315831758.0,False,0.8755364806866953,0.35652173913043483,0.0,57.067549916029115,1.701,1.717,1.709,0.016000000000000014,849.78558,2561.00852,53,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774229700.0,1774315800.0,288,0,1.0,0.0,35.64820805688654,39.697434252448886,0.07585004359197899,-0.01103891886520365,70.259805,200,3.56839755745367,7588.6839899999995,135.39720707101884,1.056739330291748,10.662500000000001,0.45,0.38076742230761906,0.6375,0.45625,0.13749999999999996,0.95,0.7625,1.0,1.0,1.0,0.0,0.6666666666666666,60.04166666666666,"['spread_bps>90', 'depth_10bps<250']",spread_bps>90; depth_10bps<250,False
