connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score
mexc,BTCUSDT,BTC-USDT,BTC,USDT,True,1,True,66954.67,224251679.84,3358.67390052,66954.63,0.6295969,66954.64,0.13240834,0.001493548578789401,8865.352737697602,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,1.0,0.9991596638655462,0.9966386554621849,99.91176470588236
mexc,ETHUSDT,ETH-USDT,ETH,USDT,True,1,True,2055.44,105289420.49,51214.01986,2055.03,3.80544,2055.04,9.66821,0.048660971709793416,7820.2933632,0.01,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9995798319327731,0.9983193277310924,0.9957983193277311,99.85084033613445
mexc,USDCUSDT,USDC-USDT,USDC,USDT,True,1,True,1.0,20146428.3438,20146205.51,1.0,3780485.03,1.0001,4554688.4,0.999950002499765,3780485.03,0.0001,1.0,1.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9983193277310924,0.9920168067226891,1.0,99.70798319327731
mexc,USD1USDT,USD1-USDT,USD1,USDT,True,1,True,1.0,17470442.2306,17470091.24,1.0,930321.5,1.0001,848427.04,0.999950002499765,848511.882704,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9978991596638656,0.9920168067226891,0.9995798319327731,99.6764705882353
mexc,SOLUSDT,SOL-USDT,SOL,USDT,True,1,True,80.19,36796605.99,460967.329,80.18,14.904,80.19,52.042,1.2471160441467737,1195.0027200000002,0.01,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9991596638655462,0.9840336134453782,0.9844537815126051,99.2436974789916
mexc,BTCUSDC,BTC-USDC,BTC,USDC,True,1,True,66957.93,12871527.77,192.665014,66951.25,0.0128,66957.85,0.015141,0.9857433139354712,856.976,0.01,1e-06,1e-06,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9970588235294118,0.9932773109243698,0.9785714285714285,99.24159663865547
mexc,GOLD(XAUT)USDT,GOLD(XAUT)-USDT,GOLD(XAUT),USDT,True,1,True,4630.3,7693262.5,1659.37257,4630.2,2.26054,4630.3,0.15656,0.21597105987876203,724.9197680000001,0.1,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9953781512605042,0.9974789915966387,0.9764705882352941,99.21218487394958
mexc,GOLD(PAXG)USDT,GOLD(PAXG)-USDT,GOLD(PAXG),USDT,True,1,True,4647.81,2690315.9,578.11417,4647.81,0.73624,4647.82,0.33904,0.021515486307670986,1575.7968928,0.01,1e-06,1e-06,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9857142857142858,0.9987394957983193,0.9873949579831933,98.93067226890757
mexc,USDEUSDT,USDE-USDT,USDE,USDT,True,1,True,0.9997,2158325.8755,2159108.77,0.9996,715681.8,0.9997,114588.93,1.0003501225427798,114554.553321,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9810924369747899,0.9907563025210084,0.9983193277310924,98.6953781512605
mexc,LTCUSDT,LTC-USDT,LTC,USDT,True,1,True,53.28,3509871.08,66359.5462,53.28,130.9552,53.29,55.8808,1.8767007600634347,2977.887832,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.988655462184874,0.9760504201680672,0.9911764705882353,98.60084033613447
