connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,POL/USDC,POL-USDC,POL,USDC,True,active,0.0923,19340.66,208939.63,0.092,0.0927,75.79859231185773,319.08176000000003,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256182471.0,False,0.8046647230320699,0.6764705882352942,0.0,61.1683244726462,0.092,0.0927,0.09235,0.0007000000000000062,319.08176000000003,363.076236,66,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.699034,732.6401719999999,709.699034,2150.0895,1732.1450949999999,1732.1450949999999,1370.0500120000002,1076.3999,1076.3999,3840.933495,3859.29185,3840.933495,288,1775169900.0,1775256000.0,288,0.0,1.0,0.0,24.944753676713294,14.784187597004708,0.04615384615384556,-0.1381975471448867,44.924914,200,3.7949968028960357,363.01695,6.88824082323535,1.8865940570831299,0.831604,0.48,0.32909257172063605,0.8046647230320699,0.892128279883382,0.6558823529411765,0.9676470588235294,0.9750000000000001,1.0,1.0,0.9230769230769111,0.0,0.6410256410256371,83.50006947834075,['quote_volume_24h<50000'],quote_volume_24h<50000,False
nonkyc,MEWC/USDT,MEWC-USDT,MEWC,USDT,True,active,3.207e-05,5692.7767,211539655.3601,3.199e-05,3.2e-05,3.126465530715905,0.6164298024300001,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1775255856444.0,False,0.7259475218658892,0.9882352941176471,0.0,64.63299605556509,3.198e-05,3.199e-05,3.1985e-05,9.999999999994822e-09,0.6164298024300001,6.288578435327999,168,200,1.62642987883,6.288578435327999,1.62642987883,1.62642987883,6.288578435327999,1.62642987883,4.65643026803,6.288578435327999,4.65643026803,8.69643111763,6.288578435327999,6.288578435327999,16.77643243043,18.532596617282998,16.77643243043,0.6164298024300001,6.288578435327999,0.6164298024300001,1.62642987883,6.288578435327999,1.62642987883,288,1775155800.0,1775256000.0,335,47.0,0.8597014925373134,0.0,65.99690547063986,150.60738461328617,0.16075256013336525,-0.1343936391364046,18.758924474315002,200,2.1724875453181953,662.6846395937,7.198370629954952,18.790321111679077,1.22631456445,0.57,21.109110214795088,0.7259475218658892,0.8134110787172012,0.9852941176470589,0.7294117647058823,0.7230882352941177,0.9228358208955224,1.0,1.0,1.0,1.0,83.19637913161,"['quote_volume_24h<50000', 'top_of_book_quote<5', 'coverage_ratio<0.90']",quote_volume_24h<50000; top_of_book_quote<5; coverage_ratio<0.90,False
nonkyc,ARRR/USDT,ARRR-USDT,ARRR,USDT,True,active,0.183025,255468.7542,1389448.4126,0.183,0.18319,10.377126628252858,0.475781068,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1775256093906.0,False,0.9650145772594753,0.9676470588235294,0.0,77.26697821985938,0.183,0.18319,0.183095,0.00018999999999999573,12.551054999999998,0.475781068,83,200,0.0,0.0,0.0,12.551054999999998,0.475781068,0.475781068,12.551054999999998,0.475781068,0.475781068,12.551054999999998,0.475781068,0.475781068,39.063584047199996,1.704482015,1.704482015,12.551054999999998,0.475781068,0.475781068,12.551054999999998,0.475781068,0.475781068,288,1775167500.0,1775256000.0,296,8.0,0.972972972972973,0.0,59.212596661992556,45.25573078254447,0.002681515329785366,-0.2638028970910876,931.3353921710001,200,2.3769026858909,18999.830757215,225.80374379148432,9.176750898361206,100.18473184985,0.455,5.70606862411988,0.9650145772594753,0.597667638483965,0.9647058823529412,0.6794117647058824,0.7751470588235294,0.9851351351351352,1.0,0.05363030659570731,1.0,0.6845434355319023,81.98284127175356,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,FF/USDT,FF-USDT,FF,USDT,True,active,0.06918,73864.2917,1061291.22,0.06904,0.06954,70.72237858122111,0.1726,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256200233.0,False,0.9183673469387755,0.6941176470588235,0.0,67.86314525810324,0.06904,0.06953,0.069285,0.0004899999999999904,0.1726,100.0001319,57,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726,1100.1654535,0.1726,2300.1731197,2500.1655135,2300.1731197,300.1731862,2500.1655135,300.1731862,2500.6139693,2500.1655135,2500.1655135,288,1775169900.0,1775256000.0,288,0.0,1.0,0.0,18.074163420506107,12.8389707326736,0.07942238267148016,-0.3150029593904676,133.559032595,200,3.7630212296251737,1473.3559319,27.721348252669408,3.8146414756774902,4.8249461,0.52,0.2555649821611816,0.9183673469387755,0.8658892128279884,0.6794117647058824,0.4588235294117647,0.9508823529411765,1.0,0.8395136183755089,1.0,0.0,0.6131712061251696,81.44207735022442,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,ETC/USDT,ETC-USDT,ETC,USDT,True,active,8.09,12800.9426,1597.378,8.08,8.12,49.38271604938166,0.21816,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1775256171871.0,False,0.7725947521865889,0.8147058823529412,0.0,62.86035842908593,8.08,8.12,8.1,0.03999999999999915,0.21816,854.3945199999999,52,79,0.0,0.0,0.0,0.0,0.0,0.0,0.21816,854.3945199999999,0.21816,1711.57378,2711.47854,1711.57378,5366.32118,6434.34694,5366.32118,1711.57378,854.3945199999999,854.3945199999999,3582.04762,4562.46846,3582.04762,288,1775169000.0,1775256000.0,291,3.0,0.9896907216494846,0.0,27.744238415080005,17.446266615737173,0.07849829351535904,-0.2669120934704855,21.100189999999998,200,3.6506165280931384,821.46058,14.99418785262488,15.312177419662476,1.26841,0.565,0.5618208279053821,0.7725947521865889,0.9125364431486881,0.8,0.5676470588235294,0.845735294117647,0.9943298969072165,1.0,1.0,0.0,0.6666666666666666,80.89296855119073,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,False
nonkyc,AVAX/USDT,AVAX-USDT,AVAX,USDT,True,active,8.94,158594.3404,17775.33,8.93,8.98,55.834729201564166,0.7144,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256180597.0,False,0.9533527696793003,0.7794117647058824,0.0,71.91969645000857,8.93,8.98,8.955,0.05000000000000071,0.7144,21184.8976,51,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144,42000.9729,0.7144,20699.6577,114584.7029,20699.6577,0.7144,63800.052899999995,0.7144,28970.024699999998,123154.9624,28970.024699999998,288,1775168100.0,1775256000.0,294,6.0,0.9795918367346939,0.0,20.996129345022858,15.178129135685026,0.08571428571428555,-0.23127421220671424,396.4516,200,3.390505736238806,3653.2973,61.932627259178716,6.204563617706299,8.6112,0.475,0.376040676569354,0.9533527696793003,0.6618075801749271,0.7617647058823529,0.7558823529411764,0.8311764705882353,0.9887755102040816,1.0,1.0,0.0,0.6666666666666666,80.88045160921511,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,MANA/USDT,MANA-USDT,MANA,USDT,True,active,0.08706,76530.6976,881347.44,0.08705,0.08712,8.038123672274287,0.172359,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256225103.0,False,0.924198250728863,0.9794117647058823,0.0,75.31619790773453,0.08705,0.08712,0.087085,7.000000000000062e-05,0.172359,499.9999752,58,52,0.172359,499.9999752,0.172359,0.172359,1500.0004344,0.172359,0.172359,6000.0001658,0.172359,0.172359,12499.9990287,0.172359,0.172359,12500.1658297,0.172359,0.172359,499.9999752,0.172359,0.172359,2999.9997432,0.172359,288,1775169900.0,1775256000.0,288,0.0,1.0,0.0,34.89921959540561,18.731612970855753,0.06666666666666622,-0.3010094398812208,168.72537805000002,200,3.4728100677147253,1919.7687592999998,33.33496137490623,15.043527841567993,7.6077381,0.585,4.341712197808387,0.924198250728863,0.40816326530612246,0.9764705882352941,0.45588235294117646,0.8,1.0,1.0,1.0,1.0,1.0,79.21461155890927,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,XTM/USDT,XTM-USDT,XTM,USDT,True,active,0.000699,56387.6639,73291478.87,0.000699,0.0007,14.295925661186908,0.25280514,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1775256172102.0,False,0.9037900874635568,0.961764705882353,0.0,73.75257245755445,0.000699,0.0007,0.0006995,1.0000000000000243e-06,119.74051893779999,0.25280514,58,200,0.0,0.0,0.0,119.74051893779999,0.25280514,0.25280514,119.74051893779999,0.25280514,0.25280514,119.74051893779999,0.25280514,0.25280514,119.74051893779999,0.25280514,0.25280514,119.74051893779999,0.25280514,0.25280514,119.74051893779999,0.25280514,0.25280514,288,1775153700.0,1775256000.0,342,54.0,0.8421052631578947,0.0,84.01302248639799,111.80844202790892,0.1102040816326532,-0.34571624170380844,237.63726253800002,200,1.8394085933587465,5092.703776906799,46.837815453364556,75.19529843330383,27.001197239950002,0.515,5.8767109229233965,0.9037900874635568,0.5160349854227405,0.9588235294117647,0.5882352941176471,0.6308823529411764,0.9131578947368422,1.0,1.0,1.0,1.0,78.76088781377213,"['top_of_book_quote<5', 'coverage_ratio<0.90']",top_of_book_quote<5; coverage_ratio<0.90,False
nonkyc,XRP/USDT,XRP-USDT,XRP,USDT,True,active,1.3206,793554.3865,602973.52,1.3138,1.3258,90.922867101076,1.2064780000000002,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256172276.0,False,0.9854227405247813,0.2617647058823529,0.0,60.7423683759218,1.3138,1.3258,1.3198,0.01200000000000001,6027.491054,1.2064780000000002,80,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43114.4487,1.3656100000000002,1.3656100000000002,167222.785954,170391.269062,167222.785954,167222.785954,170391.269062,167222.785954,167223.20205,170394.094564,167223.20205,288,1775169900.0,1775256000.0,288,0.0,1.0,0.0,30.946786500590193,15.755836798835523,0.012097812097811926,-0.2889585677493057,2004.7179730000003,200,3.4910918972435083,15654.132093,273.2500685412593,9.57367753982544,61.994011,0.53,0.34036307352899087,0.9854227405247813,0.9941690962099126,0.2617647058823529,0.8205882352941176,0.833235294117647,1.0,1.0,0.24195624195623852,0.0,0.41398541398541283,78.42514654252948,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,XPL/USDT,XPL-USDT,XPL,USDT,True,active,0.1118,1722.3537,14564.01,0.1117,0.112,17.937219730942218,1.429262,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256157459.0,False,0.6034985422740525,0.9235294117647059,0.0,56.280655119190534,0.1114,0.1116,0.1115,0.00020000000000000573,1.429262,1595.207052,62,58,0.0,0.0,0.0,1.429262,1595.207052,1.429262,1.620698,3212.419758,1.620698,1.620698,7756.566376,1.620698,1.620698,20386.099925,1.620698,1.620698,3212.419758,1.620698,1.620698,4715.784296,1.620698,288,1775170200.0,1775256300.0,288,0.0,1.0,0.0,48.33582780563307,52.3734325170582,0.04107292539815599,0.14105559427400638,4.289806500000001,200,1.117637180879379,96.373369,0.5385523022050407,7.231579303741455,0.18922450000000002,0.435,2.6947224001639665,0.6034985422740525,0.7463556851311953,0.9470588235294117,0.8294117647058824,0.684264705882353,1.0,1.0,0.8214585079631198,0.8473612000819832,0.8896065693483677,78.30655617539072,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,False
nonkyc,BDX/USDT,BDX-USDT,BDX,USDT,True,active,0.0803,26360.8049,328930.5833,0.08018,0.08035,21.17984177412365,3.767233246,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1775256212507.0,False,0.8338192419825073,0.9411764705882353,0.0,69.38947007374378,0.08018,0.08035,0.080265,0.00017000000000000348,3.767233246,12.977079415,59,80,0.0,0.0,0.0,0.0,0.0,0.0,14.573407992,31.941677157999997,14.573407992,19.511383992,54.366288378600004,19.511383992,54.7942103409,108.1742544564,54.7942103409,11.311150076,31.941677157999997,11.311150076,19.511383992,54.366288378600004,19.511383992,288,1775169600.0,1775256000.0,289,1.0,0.9965397923875432,0.0,13.551557237614434,9.564673227379103,0.008463739877001813,-0.2879099972543845,87.16991587500002,200,1.1054253354080776,1957.5267963226001,10.819498576976049,38.15616250038147,9.928744695,0.505,0.6398327892218237,0.8338192419825073,0.8367346938775511,0.9352941176470588,0.888235294117647,0.5980882352941177,0.9980968858131487,0.4626297698012028,0.16927479754003624,0.0,0.210634855780413,78.08132015989034,"['quote_volume_24h<50000', 'top_of_book_quote<5']",quote_volume_24h<50000; top_of_book_quote<5,False
nonkyc,DOGE/USDT,DOGE-USDT,DOGE,USDT,True,active,0.09174,76702.4343,841235.4,0.09129,0.09215,93.76362843436542,0.193515,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1775256173654.0,False,0.9271137026239067,0.24705882352941178,0.0,57.167724232550164,0.09129,0.09215,0.09172,0.0008599999999999997,2206.2382944,0.193515,69,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8555.4827612,0.193515,0.193515,102166.4613582,110808.2943584,102166.4613582,102166.4613582,110808.2943584,102166.4613582,102166.9715506,110814.0034684,102166.9715506,288,1775170200.0,1775256300.0,288,0.0,1.0,0.0,32.55876503767189,17.598539227824446,0.055391674860701345,-0.33353378779635445,138.62580459999998,200,3.744007248422541,1138.369668,21.310321441881808,5.389357566833496,2.9314314,0.45,0.34724301502968224,0.9271137026239067,0.9912536443148688,0.24117647058823533,0.5176470588235295,0.9319117647058824,1.0,1.0,1.0,0.0,0.6666666666666666,77.92540959240839,['top_of_book_quote<5'],top_of_book_quote<5,False
