connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
mexc,FETUSDT,FET-USDT,FET,USDT,True,1,True,0.236,1535713.216,6542884.47,0.2362,893.2,0.2363,4687.84,4.22922393740702,339.8978,0.0001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9714285714285714,0.9390756302521008,0.9159663865546218,95.2247899159664,0.2364,0.2365,0.23645,9.999999999998899e-05,1701.720672,339.8978,200,200,1701.720672,339.8978,339.8978,6628.821424,3245.4215120000003,3245.4215120000003,56519.130501,40460.007398999995,40460.007398999995,93842.012118,65927.620839,65927.620839,153620.989715,123346.57098399999,123346.57098399999,1701.720672,339.8978,339.8978,6628.821424,3245.4215120000003,3245.4215120000003,288,1775239500.0,1775256720.0,288,0,1.0,0.0,11.37843588551106,12.233024974910997,0.003623188405797198,-0.15673569067232368,63.354957999999996,500,3.6105427849320018,68533.415179,494.8856554025756,18.723208904266357,23.587557,0.498,2.6904311651293864,0.9709897610921502,0.9671501706484642,0.9381399317406144,0.947098976109215,0.7941591784338897,1.0,0.5976039872790067,0.07246376811594396,0.8452155825646932,0.505094445986548,89.81464299697659,[],,True
mexc,TONUSDT,TON-USDT,TON,USDT,True,1,True,1.242,2894110.311,2322582.68,1.241,12999.67,1.242,5439.34,8.054772452677325,6755.66028,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9861344537815127,0.8697478991596639,0.9957983193277311,95.89705882352942,1.241,1.242,1.2415,0.0009999999999998899,16132.590470000001,6755.66028,200,200,16132.590470000001,6755.66028,6755.66028,16132.590470000001,6755.66028,6755.66028,122803.60087,157434.588,122803.60087,227250.76041000002,239583.53408,227250.76041000002,252256.37855,303018.56758,252256.37855,16132.590470000001,6755.66028,6755.66028,46167.48607,56577.238240000006,46167.48607,288,1775239500.0,1775256720.0,288,0,1.0,0.0,10.020673295935552,7.529256546417801,0.01111111111111118,-0.35409487520169,212.95338500000003,500,4.77326968973747,89339.52302,852.8832746539379,8.354362964630127,14.0594,0.53,1.2440665896905359,0.9859215017064846,0.9918941979522184,0.867320819112628,0.9948805460750854,0.89867351305092,1.0,0.4467414773261724,0.22222222222222357,0.12203329484526793,0.26366566479788794,88.75691627899265,[],,True
mexc,DOTUSDT,DOT-USDT,DOT,USDT,True,1,True,1.236,1206574.84,966910.81,1.235,6336.98,1.236,2016.05,8.09388911371825,2491.8378,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9638655462184874,0.8684873949579832,0.9890756302521009,94.50630252100841,1.235,1.236,1.2355,0.0009999999999998899,7826.1703,2491.8378,180,200,7826.1703,2491.8378,2491.8378,7826.1703,2491.8378,2491.8378,63617.425650000005,50265.67624,50265.67624,138303.57893000002,121462.73107000001,121462.73107000001,175777.21583,181693.66713000002,175777.21583,7826.1703,2491.8378,2491.8378,29420.035020000003,26228.259700000002,26228.259700000002,288,1775239500.0,1775256720.0,288,0,1.0,0.04513888888888889,10.971751912831229,8.262566515512576,0.06796116504854384,-0.21732702299485632,179.68105000000003,500,3.6877688998156115,76259.94582,562.458112993239,60.71257829666138,22.325590000000002,0.512,1.3555599488304477,0.9633105802047781,0.9820819112627986,0.8664675767918089,0.988481228668942,0.6186136071887035,0.9796875,0.5524168792034698,1.0,0.17777997441522386,0.5767322845395646,87.51998433985122,[],,True
mexc,TAOUSDT,TAO-USDT,TAO,USDT,True,1,True,307.28,8798286.9,28526.449,307.16,6.096,307.26,0.099,3.577410280176712,64.86773,0.01,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.996218487394958,0.9584033613445379,0.7008403361344537,92.76890756302522,307.43,307.54,307.485,0.11000000000001364,64.86773,1845.5475400000003,200,200,7275.26924,9776.52988,7275.26924,31381.19743,36390.96903,31381.19743,209895.76881,111539.08569,111539.08569,303348.5184,178425.36601,178425.36601,394208.56755,306150.16736,306150.16736,5438.485879999999,3725.53357,3725.53357,31120.06893,14407.93851,14407.93851,288,1775239500.0,1775256720.0,288,0,1.0,0.0,10.95952323986176,8.63609545362687,0.07480383609415801,-0.04436051824917628,3467.1423,500,20.804438280166433,124782.72441,5192.068976837725,16.605149745941162,38.225335,0.51,3.0635354576440688,0.996160409556314,0.9893344709897611,0.9483788395904437,0.7952218430034129,0.919084296106119,1.0,0.5510581377624177,1.0,1.0,0.8503527125874726,94.76291410576931,['top_of_book_quote<250'],top_of_book_quote<250,False
mexc,XRPUSDT,XRP-USDT,XRP,USDT,True,1,True,1.3177,25604625.3234,19423276.72,1.3174,8.28,1.3175,4371.21,0.7592149717191587,105.078238,0.0001,0.1,0.1,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9987394957983193,0.9957983193277311,0.5407563025210084,90.64075630252101,1.3171,1.3172,1.3171499999999998,9.999999999998899e-05,105.078238,2320.6561319999996,200,200,54266.30841,109993.136443,54266.30841,151740.757733,349396.996064,151740.757733,591609.5181829999,574880.3525490001,574880.3525490001,602677.311243,615028.863727,602677.311243,738689.996115,742391.283807,738689.996115,105.078238,2320.6561319999996,105.078238,3105.586168,3335.3591489999994,3105.586168,288,1775239560.0,1775256780.0,288,0,1.0,0.0,4.424578549475815,3.949259816720463,0.038499506416583555,-0.0714948005454087,4805.9836275,500,53.380782918149464,374920.76192200003,40027.127607330964,3.273395538330078,16.7093635,0.46,5.827833636442712,0.9987201365187713,0.9953071672354948,0.9944539249146758,0.8647610921501706,0.994629867351305,1.0,0.0,0.769990128331671,1.0,0.5899967094438904,94.54030365965114,"['top_of_book_quote<250', 'natr_bps_mean<10']",top_of_book_quote<250; natr_bps_mean<10,False
mexc,SUIUSDT,SUI-USDT,SUI,USDT,True,1,True,0.8714,2965313.9262,3401205.78,0.8713,212.48,0.8714,257.55,1.147776183644063,222.956957,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9865546218487395,0.9861344537815127,0.9088235294117647,97.09033613445379,0.8712,0.8713,0.87125,9.999999999998899e-05,1577.778048,222.956957,200,200,19223.966913,22277.830762,19223.966913,71963.295346,62031.005207,62031.005207,217333.12003700002,145430.788069,145430.788069,222630.182825,168319.906274,168319.906274,275215.570727,198283.456445,198283.456445,1577.778048,222.956957,222.956957,4864.682256,222.956957,222.956957,288,1775239500.0,1775256720.0,288,0,1.0,0.003472222222222222,6.535817486809871,5.082819209772263,0.04954499494438782,-0.05445261695178576,530.0944175,500,9.014423076923077,104362.56603,1881.5366471754808,16.03811740875244,38.4453295,0.498,5.694330985383727,0.9863481228668942,0.9872013651877133,0.9833617747440273,0.9176621160409556,0.8975181857081729,0.9984375000000001,0.059535276312207924,0.9908998988877563,1.0,0.6834783917333214,94.0808447226231,"['top_of_book_quote<250', 'natr_bps_mean<10']",top_of_book_quote<250; natr_bps_mean<10,False
mexc,BNBUSDT,BNB-USDT,BNB,USDT,True,1,True,587.2,9483026.63,16180.5237,587.15,0.6696,587.16,0.0246,0.17030987882436632,81.26294399999999,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9966386554621849,0.9978991596638656,0.5819327731092437,91.40126050420169,587.16,587.17,587.165,0.009999999999990905,81.26294399999999,873.8263939999999,200,200,50265.857683,120320.007491,50265.857683,67279.190759,151506.488539,67279.190759,121952.747513,184989.466857,121952.747513,122151.423113,185294.051313,122151.423113,139428.16009,204534.988928,139428.16009,81.26294399999999,873.8263939999999,81.26294399999999,93.475664,20480.001465999998,93.475664,288,1775239500.0,1775256720.0,288,0,1.0,0.0,2.697056104417996,2.820874981683208,0.03672738130785313,-0.042051919901008206,1542.67456,500,19.867549668874172,33974.45364,1349.9782903311257,6.309417486190796,13.746915000000001,0.502,15.836169475520329,0.9965870307167235,0.9825085324232082,0.9970136518771331,0.8225255972696246,0.9768720581942663,1.0,0.0,0.7345476261570625,1.0,0.5781825420523542,93.60497271271139,"['top_of_book_quote<250', 'natr_bps_mean<10']",top_of_book_quote<250; natr_bps_mean<10,False
mexc,TAOUSDC,TAO-USDC,TAO,USDC,True,1,True,307.32,1770106.69,5742.65,307.14,0.2,307.27,0.2,2.276385749824984,61.49400000000001,0.01,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9752100840336134,0.9394957983193277,0.8,93.12394957983193,307.47,307.54,307.505,0.06999999999999318,61.49400000000001,64.5834,200,200,61.49400000000001,64.5834,61.49400000000001,380.9877,326.1029,326.1029,57496.204099999995,64601.5507,57496.204099999995,161951.8305,109440.1602,109440.1602,177035.3127,116263.7006,116263.7006,61.49400000000001,64.5834,61.49400000000001,61.49400000000001,64.5834,61.49400000000001,288,1775239500.0,1775256720.0,288,0,1.0,0.0,11.184377025935365,9.024329418372186,0.07157394843962064,-0.049704793345913455,651.2726,500,14.691478942213516,36147.793699999995,1062.1290999020566,28.51408290863037,24.583199999999998,0.506,4.913216939086557,0.9748293515358362,0.98080204778157,0.9684300341296929,0.7888225255972696,0.8356439880188276,1.0,0.5760418917705962,1.0,1.0,0.8586806305901987,93.43194030547262,"['top_of_book_quote<250', 'depth_10bps<1000']",top_of_book_quote<250; depth_10bps<1000,False
mexc,WLDUSDT,WLD-USDT,WLD,USDT,True,1,True,0.2657,1463429.5279,5438185.51,0.2657,1238.4,0.2658,4015.76,3.7629350893692943,179.060544,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9689075630252101,0.946218487394958,0.9453781512605042,95.85294117647058,0.2657,0.2658,0.26575,9.999999999998899e-05,179.060544,1812.096816,158,200,179.060544,1812.096816,179.060544,18833.574752,17896.390012,17896.390012,44219.215895,86897.080351,44219.215895,105610.557667,179331.427445,105610.557667,171639.25822000002,225655.739747,171639.25822000002,179.060544,1812.096816,179.060544,9468.773792,8752.310172000001,8752.310172000001,288,1775239500.0,1775256720.0,288,0,1.0,0.003472222222222222,9.855388737786695,7.468914523616043,0.10328638497652665,-0.08583285305840664,368.36605399999996,500,9.146341463414634,92478.264823,1691.675576030488,16.20919895172119,86.573587,0.51,2.6190695570671023,0.9684300341296929,0.9799488054607508,0.9458191126279863,0.9044368600682594,0.8962986735130509,0.9984375000000001,0.4283765264207439,1.0,0.8095347785335512,0.745970434984765,93.40956104292577,"['top_of_book_quote<250', 'natr_bps_mean<10']",top_of_book_quote<250; natr_bps_mean<10,False
mexc,SOLUSDT,SOL-USDT,SOL,USDT,True,1,True,80.11,37069375.36,464358.95,80.06,211.044,80.07,6.413,1.248829222604448,803.5825199999999,0.01,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9991596638655462,0.9840336134453782,0.9609243697478992,98.77310924369749,80.07,80.08,80.07499999999999,0.010000000000005116,803.5825199999999,3756.7930399999996,200,200,85286.58711000001,199452.81663999998,85286.58711000001,518670.0547,393406.70622999995,393406.70622999995,1404001.56827,1169867.67157,1169867.67157,1694981.65382,1403790.72395,1403790.72395,2238217.49176,1577558.34961,1577558.34961,803.5825199999999,3756.7930399999996,803.5825199999999,17423.71828,86550.9518,17423.71828,288,1775239500.0,1775256720.0,288,0,1.0,0.0,6.213332151459275,4.852468842927444,0.012531328320803068,0.010028343024493496,12985.362454999999,500,45.18072289156627,411397.94492000004,37174.51309518073,8.24565577507019,155.46559,0.484,4.975325720278469,0.9991467576791809,0.9982935153583617,0.98080204778157,0.976962457337884,0.9737804878048781,1.0,0.023703572384363863,0.25062656641606135,1.0,0.42477671293347513,93.38705789766905,['natr_bps_mean<10'],natr_bps_mean<10,False
