connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,XRP/USDT,XRP-USDT,XRP,USDT,True,active,1.4236,3436175.7209,2427288.25,1.4235,1.4256,14.741497314941496,0.156585,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313172372.0,False,0.9914163090128756,0.9434782608695652,0.0,78.11485351744729,1.4235,1.4256,1.42455,0.0020999999999999908,0.156585,2025.535248,92,96,0.0,0.0,0.0,0.156585,2025.535248,0.156585,0.156585,2025.535248,0.156585,288,1774226700.0,1774312800.0,288,0,1.0,0.0,30.826375772105255,28.338971976009343,0.06527936145952117,-0.0413165502265356,6275.742926999999,0,,,,,,,2.091129219340606,0.975,0.9,0.8875,0.1875,0.0,1.0,1.0,1.0,0.5455646096703031,0.8485215365567678,75.58521536556768,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,USDC/USDT,USDC-USDT,USDC,USDT,True,active,0.9983,2381417.7071,2381306.71,0.9977,0.9988,11.01928374655637,0.769076,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313071901.0,False,0.9742489270386266,0.9565217391304348,0.0,77.49673446538534,0.9977,0.9988,0.9982500000000001,0.0010999999999999899,64.271834,0.769076,58,54,0.0,0.0,0.0,54659.682791,0.769076,0.769076,539727.856703,0.769076,0.769076,288,1774225800.0,1774312800.0,291,3,0.9896907216494846,0.0,15.053476901148713,13.321776962787444,0.009254749147589125,-0.5534680185398413,3681.1792943,0,,,,,,,1.3661030287792586,0.925,0.9625,0.925,0.775,0.0,0.9943298969072165,0.5877897417623927,0.18509498295178248,0.1830515143896293,0.31864541303460153,75.57975309941818,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,NKYC/USDT,NKYC-USDT,NKYC,USDT,True,active,7.484608,162943.7825,21715.3303,7.477184,7.492093,19.91946571634608,77.7709385024,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313189531.0,False,0.9098712446351931,0.9260869565217391,0.0,73.1950923679791,7.477184,7.492093,7.4846385,0.014908999999999395,77.7709385024,90.9480153456,123,200,0.0,0.0,0.0,77.7709385024,90.9480153456,77.7709385024,137.4073726514,158.16673295959998,137.4073726514,288,1774227000.0,1774313100.0,288,0,1.0,0.0,22.845471237075643,27.062602804409043,0.01659180755320067,-0.18389161271519394,579.2305871850001,0,,,,,,,1.1468917671987786,0.7375,1.0,0.875,0.925,0.0,1.0,1.0,0.3318361510640134,0.0734458835993893,0.46842734488780086,73.784273448878,"['depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,BELLS/USDT,BELLS-USDT,BELLS,USDT,True,active,0.05405,55197.8925,1066114.83,0.05401,0.054085,13.876682547758671,0.5819546,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313193865.0,False,0.8240343347639485,0.9478260869565217,0.0,69.01754058593022,0.05401,0.054085,0.0540475,7.499999999999868e-05,67.21166430000001,0.5819546,68,200,0.0,0.0,0.0,143.21636964,0.5819546,0.5819546,143.21636964,0.5819546,0.5819546,288,1774219800.0,1774312800.0,311,23,0.9260450160771704,0.0,56.85473983402306,41.18744980951925,0.07741978579857949,-0.36907505998714885,116.265119505,0,,,,,,,4.09714206823922,0.5125,0.95,0.9,0.6875,0.0,0.9593247588424438,1.0,1.0,1.0,1.0,70.79324758842444,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,RENDER/USDT,RENDER-USDT,RENDER,USDT,True,active,1.701,106919.1022,64115.25,1.7,1.704,5.870267097152274,0.15336,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313166238.0,False,0.871244635193133,0.9130434782608696,0.0,70.74454189214406,1.703,1.704,1.7035,0.0009999999999998899,887.99529,0.15336,47,58,887.99529,0.15336,0.15336,887.99529,0.15336,0.15336,1704.38629,0.15336,0.15336,288,1774226100.0,1774312800.0,290,2,0.993103448275862,0.0,35.604238669068664,39.59436056186604,0.08851884312007006,-0.015598822322166556,63.424904999999995,0,,,,,,,6.065182057276515,0.625,0.8875,0.9625,0.1625,0.0,0.9962068965517241,1.0,1.0,1.0,1.0,69.41206896551725,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,LINK/USDT,LINK-USDT,LINK,USDT,True,active,9.1,2145280.7989,238035.33,9.09,9.11,21.97802197802151,0.7272,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313191264.0,False,0.9699570815450643,0.9173913043478261,0.0,76.2824220936742,9.09,9.11,9.1,0.019999999999999574,0.7272,489.5714,53,94,0.0,0.0,0.0,0.0,0.0,0.0,0.7272,489.5714,0.7272,288,1774223700.0,1774312800.0,298,10,0.9664429530201343,0.0,23.55059773015013,33.640841019587015,0.10327455919395445,0.06977757808883556,3026.5950000000003,0,,,,,,,1.0715521967218538,0.9125,0.44375,0.85,0.7625,0.0,0.981543624161074,1.0,1.0,0.03577609836092688,0.6785920327869756,67.0763565694805,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,HACD/USDT,HACD-USDT,HACD,USDT,True,active,4.6678,28069.2423,5585.4709,4.6662,4.6681,4.0710069314249875,0.197585781761,0.0001,1e-08,,,market.getlist.priceDecimals/quantityDecimals,1774313005437.0,False,0.7639484978540773,0.9782608695652174,0.0,66.47368912110468,4.6662,4.6681,4.6671499999999995,0.0019000000000000128,1.928000020716,0.197585781761,70,124,1.928000020716,0.197585781761,0.197585781761,1.928000020716,0.197585781761,0.197585781761,1.928000020716,0.197585781761,0.197585781761,288,1774224900.0,1774312800.0,294,6,0.9795918367346939,0.0,52.0589490556133,81.46029660892573,0.0755403868031858,-0.08699397426005574,64.29634684999999,0,,,,,,,12.787732846573892,0.3625,0.9125,0.975,0.4875,0.0,0.9887755102040816,1.0,1.0,1.0,1.0,66.3377551020408,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,SOL/USDT,SOL-USDT,SOL,USDT,True,active,91.05,3063765.246,34171.08,90.78,91.31,54.91488193300385,71.732,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313192818.0,False,0.9828326180257511,0.7913043478260869,0.0,73.83840268706848,90.8,91.3,91.05,0.5,71.732,1541.1439999999998,65,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774225500.0,1774312800.0,292,4,0.9863013698630136,0.0,31.790181495815723,39.633388129077225,0.08802946593001829,-0.04441468504965309,4496.4927,0,,,,,,,0.5788992050388043,0.95,0.44375,0.6375,0.9125,0.0,0.9924657534246575,1.0,1.0,0.0,0.6666666666666666,65.76632420091325,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,BTC/USDT,BTC-USDT,BTC,USDT,True,active,70632.52,16231807.3827,232.2594,70352.47,70891.74,71.258250041705,13281.665300159999,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774313179237.0,False,1.0,0.7304347826086957,0.0,73.2608695652174,70394.15,70897.56,70645.855,503.4100000000035,17495.973223449997,13281.665300159999,105,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774225800.0,1774312800.0,291,3,0.9896907216494846,0.003472222222222222,26.56964447177908,33.0652121754979,0.07046406615526851,-0.20433657864255253,27178.370850000003,0,,,,,,,0.3728641168738887,1.0,0.44375,0.5,1.0,0.0,0.9927673969072166,1.0,1.0,0.0,0.6666666666666666,65.46934063573883,"['depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,XMR/USDT,XMR-USDT,XMR,USDT,True,active,350.56,2403742.2425,6754.775,350.11,352.01,54.12180254087556,1.4004400000000001,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774313154803.0,False,0.9785407725321889,0.8,0.0,73.8197424892704,350.11,352.01,351.06,1.8999999999999773,1.4004400000000001,149.25224,172,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774226700.0,1774313100.0,289,1,0.9965397923875432,0.0,50.14097134274946,34.58592346575243,0.0420580783473008,-0.26478181446256316,2703.402355,0,,,,,,,0.9264468105045177,0.9375,0.44375,0.65,0.8125,0.0,0.9980968858131487,1.0,0.841161566946016,0.0,0.6137205223153387,64.39317408128487,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
