connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score
nonkyc,ETH/USDT,ETH-USDT,ETH,USDT,True,active,2148.85,13908892.8284,6538.134,2148.84,2150.35,7.024579048610382,,0.01,1e-05,,,market.getlist.priceDecimals/quantityDecimals,1774308056430.0,False,0.9957081545064378,0.9652173913043478,0.0,78.89438328046279
nonkyc,LINK/USDT,LINK-USDT,LINK,USDT,True,active,9.11,2122717.8981,235962.5,9.1,9.12,21.953896816684495,,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308048259.0,False,0.9699570815450643,0.8956521739130435,0.0,75.73894383280462
nonkyc,XRP/USDT,XRP-USDT,XRP,USDT,True,active,1.4281,3404498.1266,2407035.12,1.428,1.4331,35.65062388591873,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308067588.0,False,0.9914163090128756,0.8217391304347826,0.0,75.07137525657772
nonkyc,SHIB/USDT,SHIB-USDT,SHIB,USDT,True,active,6.097e-06,470133.0708,78314379098.0,6.096e-06,6.116e-06,32.75466754012554,,1e-09,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774308076976.0,False,0.9570815450643777,0.8652173913043478,0.0,74.26991976114947
nonkyc,SUN/USDT,SUN-USDT,SUN,USDT,True,active,0.018764,146992.3543,7914126.42,0.018743,0.018765,11.730830756105997,,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308037000.0,False,0.9055793991416309,0.9391304347826087,0.0,73.28512782235492
nonkyc,USDC/USDT,USDC-USDT,USDC,USDT,True,active,1.0003,2396620.2963,2396459.45,0.9977,1.0026,48.99265110233369,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774307429182.0,False,0.9785407725321889,0.7782608695652173,0.0,73.27626422840083
nonkyc,NKYC/USDT,NKYC-USDT,NKYC,USDT,True,active,7.484608,166998.2038,22251.1191,7.477184,7.492093,19.91946571634608,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308079094.0,False,0.9141630901287554,0.9130434782608696,0.0,73.10505691360329
nonkyc,DOGE/USDT,DOGE-USDT,DOGE,USDT,True,active,0.09374,395422.5004,4242482.89,0.09373,0.09406,35.145641407956845,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308073131.0,False,0.944206008583691,0.8260869565217391,0.0,72.5835043851465
nonkyc,BNB/USDT,BNB-USDT,BNB,USDT,True,active,636.5,3146016.7184,4926.7991,635.9,640.2,67.39283755191707,,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774308071007.0,False,0.9871244635193133,0.7304347826086957,0.0,72.55271505877963
nonkyc,BTC/USDT,BTC-USDT,BTC,USDT,True,active,70453.39,16261652.7047,233.1073,70188.33,70716.62,74.98530037447138,,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774308075282.0,False,1.0,0.682608695652174,0.0,72.06521739130436
nonkyc,PEPE/USDT,PEPE-USDT,PEPE,USDT,True,active,3.45e-06,162661.3812,47436886597.0,3.44e-06,3.45e-06,29.02757619738724,,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774307475246.0,False,0.9098712446351931,0.8739130434782609,0.0,71.89074454189215
nonkyc,AAVE/USDT,AAVE-USDT,AAVE,USDT,True,active,109.84,103164.6269,941.003,109.83,109.93,9.100837277030264,,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774308053412.0,False,0.8669527896995708,0.9478260869565217,0.0,71.37805560738943
nonkyc,RENDER/USDT,RENDER-USDT,RENDER,USDT,True,active,1.675,109570.5917,66040.76,1.674,1.677,17.905102954342667,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308061575.0,False,0.8798283261802575,0.9173913043478261,0.0,71.32534054860982
nonkyc,XLM/USDT,XLM-USDT,XLM,USDT,True,active,0.1664,224670.6925,1385632.11,0.1663,0.1669,36.014405762304285,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308024440.0,False,0.9227467811158798,0.817391304347826,0.0,71.18585557006905
nonkyc,TRX/USDT,TRX-USDT,TRX,USDT,True,active,0.3061,413476.693,1343279.46,0.3053,0.3071,58.78510777269654,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308026926.0,False,0.9527896995708155,0.7434782608695651,0.0,70.99038999813399
nonkyc,ARB/USDT,ARB-USDT,ARB,USDT,True,active,0.0961,108687.8903,1143493.71,0.096,0.0962,20.81165452653401,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308071923.0,False,0.8755364806866953,0.9043478260869565,0.0,70.76320208994215
nonkyc,XMR/USDT,XMR-USDT,XMR,USDT,True,active,351.09,2308941.2871,6474.105,350.93,353.55,74.38110379286863,,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774308060381.0,False,0.9742489270386266,0.6869565217391305,0.0,70.75760403060272
nonkyc,ALGO/USDT,ALGO-USDT,ALGO,USDT,True,active,0.087,121537.3548,1393729.24,0.0869,0.0872,34.462952326248676,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308043651.0,False,0.8969957081545065,0.8304347826086956,0.0,70.09563351371526
nonkyc,W/USDT,W-USDT,W,USDT,True,active,0.01655,241181.1315,14562260.17,0.01654,0.01663,54.2659029243291,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308015315.0,False,0.927038626609442,0.7608695652173914,0.0,70.0088635939541
nonkyc,UNI/USDT,UNI-USDT,UNI,USDT,True,active,3.569,397196.6557,111191.18,3.557,3.583,72.82913165266174,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308069083.0,False,0.9484978540772532,0.7,0.0,69.66738197424893
nonkyc,ZEC/USDT,ZEC-USDT,ZEC,USDT,True,active,229.45,113371.2985,499.6217,228.5,229.46,41.9250589571145,,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774307477353.0,False,0.8884120171673819,0.8,0.0,68.86266094420601
nonkyc,AVAX/USDT,AVAX-USDT,AVAX,USDT,True,active,9.51,744133.2185,79015.97,9.46,9.54,84.21052631578769,,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308063510.0,False,0.9613733905579399,0.5956521739130435,0.0,67.76684082851278
nonkyc,OP/USDT,OP-USDT,OP,USDT,True,active,0.1128,37753.5912,325774.24,0.1127,0.1128,8.869179600887172,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774308021521.0,False,0.7896995708154506,0.9521739130434783,0.0,67.23782422093674
