connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,strategy_side_mode,strategy_sample_days,strategy_time_limit_bars,strategy_current_signal,strategy_current_bbp,strategy_current_macd,strategy_current_macdh,strategy_last_signal_ts,strategy_last_signal_side,strategy_bars_since_last_signal,strategy_recommended_side,strategy_signal_count,strategy_events_per_day,strategy_hit_rate,strategy_take_profit_rate,strategy_stop_loss_rate,strategy_time_limit_rate,strategy_ambiguous_rate,strategy_mean_barrier_return_bps,strategy_mean_barrier_return_net_bps,strategy_mean_forward_return_bps,strategy_profit_factor_proxy,strategy_edge_to_spread_ratio,strategy_best_excursion_bps,strategy_worst_excursion_bps,long_signal_count,long_events_per_day,long_hit_rate,long_take_profit_rate,long_stop_loss_rate,long_time_limit_rate,long_ambiguous_rate,long_mean_barrier_return_bps,long_mean_barrier_return_net_bps,long_mean_forward_return_bps,long_profit_factor_proxy,long_edge_to_spread_ratio,long_best_excursion_bps,long_worst_excursion_bps,short_signal_count,short_events_per_day,short_hit_rate,short_take_profit_rate,short_stop_loss_rate,short_time_limit_rate,short_ambiguous_rate,short_mean_barrier_return_bps,short_mean_barrier_return_net_bps,short_mean_forward_return_bps,short_profit_factor_proxy,short_edge_to_spread_ratio,short_best_excursion_bps,short_worst_excursion_bps,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters,microstructure_screen_score,microstructure_passed_filters,microstructure_rejection_reasons,microstructure_rejection_reason,strategy_event_rank,strategy_activity_rank,strategy_hit_rank,strategy_edge_rank,strategy_pf_rank,strategy_ambiguity_rank,strategy_rank,strategy_score
mexc,2ZUSDT,2Z-USDT,2Z,USDT,True,1,True,0.06911,59742.31493,840712.6,0.06911,534.4,0.06915,1691.2,5.784526391901428,36.964448,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.5141768937790944,0.9132091447925487,0.7468247248094835,66.04645227385357,0.06913,0.06917,0.06914999999999999,3.999999999999837e-05,66.420104,36.964448,74,152,215.80916000000002,78.36176,78.36176,303.316064,120.87666399999999,120.87666399999999,5600.7983545,1440.8023809000001,1440.8023809000001,8521.2510792,6763.2885113,6763.2885113,14838.0141218,11760.6710645,11760.6710645,252.741544,78.36176,78.36176,1025.8325111000001,248.7682282,248.7682282,480,1774529700.0,1774673400.0,480,0,1.0,0.0,18.327549974900762,18.56972199043905,0.09324169530355082,0.047748276396549064,186.9991822,500,2.5292976983390947,7854.916811699999,39.73484602495573,59.563071489334106,13.4387787,0.48,long_only,1.6666666666666667,9,0,0.25938683768414317,-6.293110104223232e-05,1.6786469160874306e-05,1774664100.0,long,31.0,long,7,4.2,0.5714285714285714,0.0,0.0,1.0,0.0,-0.6711951906211513,-6.45572158252258,-0.6711951906211513,0.9125403413297605,-0.11603286857863623,28.709198464209923,-28.391838554999556,7,4.2,0.5714285714285714,0.0,0.0,1.0,0.0,-0.6711951906211513,-6.45572158252258,-0.6711951906211513,0.9125403413297605,-0.11603286857863623,28.709198464209923,-28.391838554999556,0,0.0,,,,,,,,,,,,,3.168375201911098,0.05,0.798,0.83,0.599,0.3214,1.0,1.0,1.0,1.0,1.0,63.45010138416909,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,False,59.0888,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.9975,0.9975,0.5157894736842106,0.5747368421052632,0.7519685039370079,0.4989473684210526,0.6999205346042271,69.99205346042271
mexc,SUIEUR,SUI-EUR,SUI,EUR,True,1,True,0.7602,505260.0632,654364.63,0.7579,124.82,0.7632,156.89,69.67724972063328,288.00968,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9183241641980533,0.20787468247248098,0.8590177815410669,72.8850517235263,0.758,0.7633,0.76065,0.005299999999999971,288.00968,553.8810119999999,45,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9272.428518,10185.108639,9272.428518,14874.853173,17156.942013,14874.853173,14874.853173,17156.942013,14874.853173,19770.533738,20579.331572,19770.533738,480,1774529700.0,1774673400.0,480,0,1.0,0.0,66.95559386414241,32.957497158063475,0.044757691120485554,-0.33985660673938467,1114.9027925,500,10.853835021707669,13113.706531,284.66801442112876,157.19271111488342,6.8866785,0.502,long_only,1.6666666666666667,9,0,0.3089001351216556,-0.00010883656063709335,6.256697867011455e-05,1774641300.0,long,107.0,long,4,2.4,0.5,0.0,0.0,1.0,0.0,1.6204570414157793,-68.05679267921751,1.6204570414157793,1.1919969880879473,0.02325661601043244,75.27213768496799,-32.626557539403855,4,2.4,0.5,0.0,0.0,1.0,0.0,1.6204570414157793,-68.05679267921751,1.6204570414157793,1.1919969880879473,0.02325661601043244,75.27213768496799,-32.626557539403855,0,0.0,,,,,,,,,,,,,0.9609391032596266,0.809,0.868,0.05900000000000005,0.885,0.6174999999999999,1.0,1.0,0.8951538224097111,0.0,0.6317179408032371,63.40923760752144,"['quote_volume_24h<1e+06', 'spread_bps>60', 'depth_10bps<1000', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<1e+06; spread_bps>60; depth_10bps<1000; strategy_mean_net_edge_bps<0,False,68.52717940803235,False,"['quote_volume_24h<1e+06', 'spread_bps>60', 'depth_10bps<1000']",quote_volume_24h<1e+06; spread_bps>60; depth_10bps<1000,0.95,0.95,0.4610526315789474,0.17684210526315788,0.7716535433070866,0.4989473684210526,0.5573232490675507,55.73232490675507
mexc,ETHFIUSDT,ETHFI-USDT,ETHFI,USDT,True,1,True,0.4536,4272799.2754,9052503.3,0.4532,267.01,0.4541,728.68,19.83908299349745,242.77017599999996,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.984765129073212,0.7091447925486876,0.8848433530906011,89.58756897455588,0.4532,0.4541,0.45365,0.0009000000000000119,242.77017599999996,294.197767,150,200,0.0,0.0,0.0,242.77017599999996,294.197767,242.77017599999996,10903.898169,9190.830542999998,9190.830542999998,59476.650289000005,60926.254672999996,59476.650289000005,148867.00374000001,124248.602378,124248.602378,10903.898169,6305.088840999999,6305.088840999999,56606.902744000006,55141.44074199999,55141.44074199999,480,1774529400.0,1774673100.0,480,0,1.0,0.0,37.28744478313071,27.77878756211736,0.15155412647374045,0.007833782635143593,9753.710823999998,500,4.806151874399231,67024.64301,644.2612272669016,2.4711365699768066,27.337505,0.494,long_only,1.6666666666666667,9,0,0.20991084081791894,-0.001397840004210671,0.00019684383241902513,1774659300.0,long,46.0,long,1,0.6,0.0,0.0,0.0,1.0,0.0,-151.7779705117084,-171.61705350520583,-151.7779705117084,0.0,-7.65045292473729,19.51431049436181,-177.7970511708582,1,0.6,0.0,0.0,0.0,1.0,0.0,-151.7779705117084,-171.61705350520583,-151.7779705117084,0.0,-7.65045292473729,19.51431049436181,-177.7970511708582,0,0.0,,,,,,,,,,,,,1.8794943695407806,0.965,0.923,0.46599999999999997,0.869,0.8553000000000001,1.0,1.0,1.0,0.4397471847703903,0.8132490615901301,63.39812448972313,"['top_of_book_quote<250', 'depth_10bps<1000', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",top_of_book_quote<250; depth_10bps<1000; strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,False,84.4240906159013,False,"['top_of_book_quote<250', 'depth_10bps<1000']",top_of_book_quote<250; depth_10bps<1000,0.6345,0.634,0.1705263157894737,0.05052631578947368,0.29133858267716534,0.4989473684210526,0.3185917530045586,31.85917530045586
mexc,MAGICUSDT,MAGIC-USDT,MAGIC,USDT,True,1,True,0.05694,404822.22083,6986179.09,0.05694,23.05,0.05697,28.86,5.265467310224176,1.3123584,1e-05,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9039356749894202,0.9225232853513972,0.13166807790008467,75.41290581620473,0.05696,0.05699,0.056975,3.0000000000002247e-05,1.3123584,1.3130496,92,200,1.3123584,1.3130496,1.3123584,4.9291224,4.3268087,4.3268087,1866.3999958000002,7.4570324999999995,7.4570324999999995,1867.6001798,2462.2866389,1867.6001798,10158.5396801,8956.9994499,8956.9994499,1.3123584,1.3130496,1.3123584,4.9291224,4.3268087,4.3268087,480,1774529700.0,1774673400.0,480,0,1.0,0.0,26.899935884569132,18.783181656549683,0.05510938798116872,-0.0187518282731075,1178.10961065,500,23.847376788553262,4520.842275999999,215.62045831478537,18.1441330909729,7.634621150000001,0.494,long_only,1.6666666666666667,9,0,0.36917459115168477,-1.3427086289173606e-05,2.5000919149681603e-05,1774663800.0,long,32.0,short,1,0.6,0.0,0.0,0.0,1.0,0.0,-8.819897689186229,-14.085364999410405,-8.819897689186229,0.0,-1.6750455694711595,17.63979537837468,-31.751631681072865,1,0.6,0.0,0.0,0.0,1.0,0.0,-8.819897689186229,-14.085364999410405,-8.819897689186229,0.0,-1.6750455694711595,17.63979537837468,-31.751631681072865,1,0.6,1.0,0.0,0.0,1.0,0.0,5.0411695513363775,-0.2242977588877988,5.0411695513363775,inf,0.9574021172912287,26.886237607124386,-25.205847756679667,5.108746156744039,0.777,0.588,0.848,0.056,0.88145,1.0,1.0,1.0,1.0,1.0,63.2771416991297,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,False,75.00139999999999,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.6345,0.634,0.1705263157894737,0.511578947368421,0.29133858267716534,0.4989473684210526,0.4569075424782428,45.69075424782428
mexc,WUSDT,W-USDT,W,USDT,True,1,True,0.01484,253558.3952,16669858.3,0.01484,242.0,0.01486,34507.63,13.458950201883704,5.5591495,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8666948793906052,0.7933954276037256,0.34462320067739205,74.39556807012426,0.01485,0.01487,0.01486,1.9999999999999185e-05,595.1997315,5.5591495,68,200,0.0,0.0,0.0,595.1997315,5.5591495,5.5591495,1603.703089,1024.358363,1024.358363,37652.2375533,24388.840082100003,24388.840082100003,37652.2375533,24388.840082100003,24388.840082100003,1100.3264711000002,5.5591495,5.5591495,1603.703089,1024.358363,1024.358363,480,1774529700.0,1774673400.0,480,0,1.0,0.0,31.307633298169822,24.27064826271224,0.07055961070559623,0.039323302118360284,224.63208645,500,2.0804438280166435,21470.847887400003,89.33778593925105,29.924304246902466,16.761538549999997,0.508,long_only,1.6666666666666667,9,0,0.27024498929626695,-1.727174334714872e-05,3.6024578171395965e-06,1774664100.0,long,31.0,long,1,0.6,1.0,0.0,0.0,1.0,0.0,6.738544474393926,-6.720405727489778,6.738544474393926,inf,0.5006738544474891,33.692722371967406,-47.16981132075526,1,0.6,1.0,0.0,0.0,1.0,0.0,6.738544474393926,-6.720405727489778,6.738544474393926,inf,0.5006738544474891,33.692722371967406,-47.16981132075526,0,0.0,,,,,,,,,,,,,2.326157154054113,0.689,0.886,0.5860000000000001,0.286,0.2223,1.0,1.0,1.0,0.6630785770270564,0.8876928590090188,63.25703294352779,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,67.46452859009018,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.6345,0.634,0.7936842105263158,0.5684210526315789,0.0,0.4989473684210526,0.569457894736842,56.94578947368421
mexc,SPELLUSDT,SPELL-USDT,SPELL,USDT,True,1,True,0.0001615,67291.0009123,409487099.04,0.0001615,160000.0,0.0001616,928508.0,6.186204763377818,25.855999999999998,1e-07,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.5933135844265763,0.9030482641828959,0.6930567315834039,69.06958837970217,0.0001616,0.0001617,0.00016165,1.0000000000000243e-07,25.855999999999998,96.38561856000001,83,200,25.855999999999998,96.38561856000001,25.855999999999998,207.5009932,97.79937518400001,97.79937518400001,1086.888811726,1819.1690520440002,1086.888811726,3881.2304460570003,2987.3027624,2987.3027624,9694.17400509,7920.304494216,7920.304494216,25.855999999999998,96.38561856000001,25.855999999999998,207.5009932,97.79937518400001,97.79937518400001,480,1774529700.0,1774673400.0,480,0,1.0,0.0,20.602322010201835,16.47585064878732,0.07194244604316564,-0.07618760226384896,196.764816027,500,2.386065378191362,10049.505253927999,47.957553108699585,55.34036564826965,16.096459786,0.516,long_only,1.6666666666666667,9,0,0.1490615777004372,-2.6435778795077906e-07,2.0365352274196414e-08,1774670700.0,long,9.0,long,3,1.7999999999999998,1.0,0.0,0.0,1.0,0.0,26.58564819591961,20.399443432541794,26.58564819591961,inf,4.2975700308703,34.79364626522245,-16.30740010314565,3,1.7999999999999998,1.0,0.0,0.0,1.0,0.0,26.58564819591961,20.399443432541794,26.58564819591961,inf,4.2975700308703,34.79364626522245,-16.30740010314565,0,0.0,,,,,,,,,,,,,3.330365352949046,0.138,0.682,0.81,0.535,0.28125,1.0,1.0,1.0,1.0,1.0,63.21220000000001,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,False,57.567,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.896,0.896,0.7936842105263158,0.7978947368421052,0.0,0.4989473684210526,0.7168,71.67999999999999
mexc,币安人生USDT,币安人生-USDT,币安人生,USDT,True,1,True,0.04069,108645.21761,2542936.25,0.04058,152924.8,0.04073,50909.36,31.913587823740055,867.3430612,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.739737621667372,0.5177815410668924,0.9889923793395428,73.40995530516862,0.04067,0.0408,0.040735,0.0001300000000000051,867.3430612,5552.6449920000005,53,99,0.0,0.0,0.0,0.0,0.0,0.0,867.3430612,5552.6449920000005,867.3430612,6641.1150708000005,11653.8380256,6641.1150708000005,15368.0092893,11921.9961452,11921.9961452,867.3430612,5552.6449920000005,867.3430612,13689.6952508,11653.8380256,11653.8380256,480,1774529700.0,1774673400.0,480,0,1.0,0.0,45.25015002232088,47.884426256306355,0.10755970551265963,-0.17155421092469483,215.50107115000003,500,2.156721782890007,11686.0465771,50.40710241739755,7.717882871627808,18.648009700000003,0.5,long_only,1.6666666666666667,9,0,0.22335457096315572,-0.0001583911718648079,1.0574977306789326e-05,1774615200.0,long,194.0,long,3,1.7999999999999998,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,24.125739018728403,-7.787848805011652,25.370787122859596,1.35123748323128,0.7559707530214329,163.85103424470933,-149.4632854020454,3,1.7999999999999998,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,24.125739018728403,-7.787848805011652,25.370787122859596,1.35123748323128,0.7559707530214329,163.85103424470933,-149.4632854020454,0,0.0,,,,,,,,,,,,,1.4178960470455142,0.399,0.796,0.28600000000000003,0.95,0.4519749999999999,1.0,1.0,1.0,0.2089480235227571,0.736316007840919,63.19586971467916,"['quote_volume_24h<1e+06', 'depth_10bps<1000', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<1e+06; depth_10bps<1000; strategy_mean_net_edge_bps<0,False,60.458860078409195,False,"['quote_volume_24h<1e+06', 'depth_10bps<1000']",quote_volume_24h<1e+06; depth_10bps<1000,0.896,0.896,0.5378947368421053,0.56,0.7874015748031497,0.4989473684210526,0.6730138416908412,67.30138416908412
mexc,ASTUSDT,AST-USDT,AST,USDT,True,1,True,0.003054,197708.642881,63042019.42,0.003053,6827.0,0.003058,6818.0,6.546644844518054,68.10316164,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8362251375370292,0.7552921253175275,0.6625740897544454,78.12616749256371,0.003054,0.003056,0.003055,2.0000000000002655e-06,68.10316164,76.92361504,36,89,68.10316164,76.92361504,68.10316164,88.95137364,107.69048573,88.95137364,230.64642763999998,294.88846333,230.64642763999998,414.03673284,521.7801769299999,414.03673284,555.73169984,965.71100093,555.73169984,68.10316164,86.84409973,68.10316164,88.95137364,107.69048573,88.95137364,480,1774529400.0,1774673100.0,480,0,1.0,0.06458333333333334,51.65302554086018,339.6235354064817,0.058381984987489345,-0.02056173321798183,495.17101372999997,500,4.971826317533974,9799.100826000002,97.43885474975143,200.4619219303131,19.99803,0.61,long_only,1.6666666666666667,9,0,0.2474628544853287,-4.088842089520692e-08,2.8978735398860922e-08,1774625400.0,long,159.0,long,1,0.6,1.0,0.0,0.0,1.0,0.0,3.274394237067213,-3.2722506074508413,3.274394237067213,inf,0.5001637197119504,9.823182711199419,-3.2743942370649926,1,0.6,1.0,0.0,0.0,1.0,0.0,3.274394237067213,-3.2722506074508413,3.274394237067213,inf,0.5001637197119504,9.823182711199419,-3.2743942370649926,0,0.0,,,,,,,,,,,,,7.889999651365344,0.617,0.376,0.795,0.689,0.5346000000000001,0.9709375,1.0,1.0,1.0,1.0,63.19327131578947,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_signal_count<3; strategy_mean_net_edge_bps<0,False,66.684575,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.6345,0.634,0.7936842105263158,0.6021052631578947,0.0,0.4989473684210526,0.5795631578947368,57.95631578947368
mexc,CHECKUSDT,CHECK-USDT,CHECK,USDT,True,1,True,0.041806,120930.158672,2717924.33,0.04177,546.61,0.041831,128.22,14.113313160067337,16.17486225,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.7621667371984765,0.7743437764606266,0.41490262489415747,69.57581745531502,0.041775,0.041834,0.0418045,5.9000000000003494e-05,16.17486225,20.842535480000002,58,96,0.0,0.0,0.0,16.17486225,93.95783909,16.17486225,161.9592714,108.12848459,108.12848459,161.9592714,177.14499770999998,161.9592714,513.0193513199999,494.06241802,494.06241802,16.17486225,93.95783909,16.17486225,161.9592714,108.12848459,108.12848459,480,1774529700.0,1774673400.0,480,0,1.0,0.0,54.53339351304412,62.39974820588548,0.12516030534351147,-0.06807116235612383,229.98091177500004,500,2.9202764528375353,7425.789761079999,43.37071796600797,25.076824426651,13.07413052,0.598,long_only,1.6666666666666667,9,0,0.5249560117493507,1.8845867659086912e-05,2.524676029039678e-05,1774569900.0,long,345.0,long,2,1.2,1.0,1.0,0.0,0.0,0.0,200.0,185.88668683993265,166.37566748299082,inf,14.171016949151703,367.9993191335296,-45.70370782016775,2,1.2,1.0,1.0,0.0,0.0,0.0,200.0,185.88668683993265,166.37566748299082,inf,14.171016949151703,367.9993191335296,-45.70370782016775,0,0.0,,,,,,,,,,,,,3.8639682188405384,0.45,0.245,0.5720000000000001,0.458,0.562,1.0,1.0,1.0,1.0,1.0,63.082736842105255,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_signal_count<3']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_signal_count<3,False,55.26,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.803,0.802,0.7936842105263158,0.9957894736842106,0.0,0.4989473684210526,0.7481684210526316,74.81684210526316
mexc,DODOUSDT,DODO-USDT,DODO,USDT,True,1,True,0.01398,77578.65857,5415915.56,0.01398,4316.0,0.01399,3687.12,7.145409074669234,140.409236,1e-05,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.6483283961066441,0.884419983065199,0.7798475867908552,73.36551309831249,0.01399,0.014,0.013995,9.999999999999593e-06,140.409236,173.63808,50,200,140.409236,173.63808,140.409236,140.409236,173.63808,140.409236,924.7674880000001,1229.1136176,924.7674880000001,2457.2330883,2622.2064267,2457.2330883,4838.5850739,3939.9357081,3939.9357081,140.409236,173.63808,140.409236,600.9685928,1073.2056096,600.9685928,480,1774529700.0,1774673400.0,480,0,1.0,0.0,23.59655578745404,18.89584106157585,0.057142857142857065,0.015328270848576825,205.40748555,500,2.2378039683723707,9876.4442881,44.20309244263762,38.45340585708618,15.473088,0.508,long_only,1.6666666666666667,9,0,0.2686941702341355,-1.4874012388553515e-05,4.194093863383213e-06,1774658700.0,long,49.0,long,2,1.2,0.5,0.0,0.0,1.0,0.0,13.943727529532879,6.798318454863645,13.943727529532879,1.4362837413684981,1.9514246677582057,49.45509116589641,-35.51136363636409,2,1.2,0.5,0.0,0.0,1.0,0.0,13.943727529532879,6.798318454863645,13.943727529532879,1.4362837413684981,1.9514246677582057,49.45509116589641,-35.51136363636409,0,0.0,,,,,,,,,,,,,3.3023379824543273,0.213,0.651,0.768,0.818,0.295925,1.0,1.0,1.0,1.0,1.0,63.03264723580605,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_signal_count<3']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_signal_count<3,False,60.5151,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.803,0.802,0.4610526315789474,0.6842105263157895,0.7992125984251969,0.4989473684210526,0.6680896808951513,66.80896808951513
mexc,MEWUSDT,MEW-USDT,MEW,USDT,True,1,True,0.000557,115248.1264537,202636853.79,0.0005565,240532.88,0.0005576,21850.07,19.746880890404316,29.720241704,1e-07,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.7507405840033855,0.7095681625740897,0.5795935647756139,70.62180748005072,0.0005565,0.0005576,0.00055705,1.0999999999999725e-06,133.85654772,29.720241704,46,200,0.0,0.0,0.0,133.85654772,29.720241704,29.720241704,2537.218520478,753.727327002,753.727327002,5265.269483215,5250.820325064,5250.820325064,10144.370114315,10349.700345425,10144.370114315,1334.108593881,324.471996184,324.471996184,5230.14950238,4139.780672082,4139.780672082,480,1774529700.0,1774673400.0,480,0,1.0,0.0,26.90902166981308,21.785281866554858,0.10423216444981823,0.00120508045960916,231.31841651750003,500,3.8270187523918864,7684.45155862,58.8170804333716,25.438926935195923,9.994890725000001,0.484,long_only,1.6666666666666667,9,0,0.17132925433991458,-1.0425367129987323e-06,5.931020576071338e-08,1774670700.0,long,9.0,long,5,3.0,0.4,0.0,0.0,1.0,0.0,-3.2468319877501095,-22.993712878154426,-3.2468319877501095,0.7935379201514174,-0.16442252352511308,27.301975354261376,-40.712416502248104,5,3.0,0.4,0.0,0.0,1.0,0.0,-3.2468319877501095,-22.993712878154426,-3.2468319877501095,0.7935379201514174,-0.16442252352511308,27.301975354261376,-40.712416502248104,0,0.0,,,,,,,,,,,,,1.362697320106341,0.424,0.771,0.46799999999999997,0.561,0.65805,1.0,1.0,1.0,0.18134866005317052,0.7271162200177236,62.91981422023068,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,False,62.73976220017723,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000,0.979,0.979,0.4063157894736842,0.4421052631578947,0.7440944881889764,0.4989473684210526,0.6318989225031082,63.18989225031082
