connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,strategy_side_mode,strategy_sample_days,strategy_time_limit_bars,strategy_current_signal,strategy_current_bbp,strategy_current_macd,strategy_current_macdh,strategy_last_signal_ts,strategy_last_signal_side,strategy_bars_since_last_signal,strategy_recommended_side,strategy_signal_count,strategy_events_per_day,strategy_hit_rate,strategy_take_profit_rate,strategy_stop_loss_rate,strategy_time_limit_rate,strategy_ambiguous_rate,strategy_mean_barrier_return_bps,strategy_mean_barrier_return_net_bps,strategy_mean_forward_return_bps,strategy_profit_factor_proxy,strategy_edge_to_spread_ratio,strategy_best_excursion_bps,strategy_worst_excursion_bps,long_signal_count,long_events_per_day,long_hit_rate,long_take_profit_rate,long_stop_loss_rate,long_time_limit_rate,long_ambiguous_rate,long_mean_barrier_return_bps,long_mean_barrier_return_net_bps,long_mean_forward_return_bps,long_profit_factor_proxy,long_edge_to_spread_ratio,long_best_excursion_bps,long_worst_excursion_bps,short_signal_count,short_events_per_day,short_hit_rate,short_take_profit_rate,short_stop_loss_rate,short_time_limit_rate,short_ambiguous_rate,short_mean_barrier_return_bps,short_mean_barrier_return_net_bps,short_mean_forward_return_bps,short_profit_factor_proxy,short_edge_to_spread_ratio,short_best_excursion_bps,short_worst_excursion_bps,screen_error,passed_filters,rejection_reason,rejection_reasons,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,microstructure_screen_score,microstructure_passed_filters,microstructure_rejection_reasons,microstructure_rejection_reason,strategy_event_rank,strategy_activity_rank,strategy_hit_rank,strategy_edge_rank,strategy_pf_rank,strategy_ambiguity_rank,strategy_rank,strategy_score
mexc,XPINUSDT,XPIN-USDT,XPIN,USDT,True,1,True,0.0011028,156878.2431344,139918400.43,0.0011,163287.52,0.0011032,20608.88,24.45984508764788,22.776934176,1e-07,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8205670757511637,0.6263829787234043,0.6548936170212766,73.88863597482465,0.0011025,0.0011052,0.00110385,2.7000000000000114e-06,298.578201075,22.776934176,90.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,298.578201075,392.08557879800003,298.578201075,1254.4448805079999,1593.80602402,1254.4448805079999,2045.6440848959999,2486.773663755,2045.6440848959999,298.578201075,392.08557879800003,298.578201075,1254.4448805079999,1593.80602402,1254.4448805079999,480.0,1774695000.0,1774838700.0,480.0,0.0,1.0,0.0,45.11073239478711,47.49203885047829,0.0006688963210701785,-0.14291019854209674,253.6454234875,500.0,3.946849098802789,20919.495619358,165.13218486534402,8.751929998397827,21.198638082000002,0.52,long_only,1.6666666666666667,9.0,0.0,-0.004331189972734823,-5.224510061129905e-06,-5.799532447867392e-07,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",1.8442771094068717,0.8166882836143536,0.7332468655425853,0.6800691742325984,0.6649373108517077,0.8534076015727392,1.0,1.0,0.013377926421403568,0.42213855470343586,0.47850549370827977,53.054681653035274,75.4920075480871,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,MAGICUSDC,MAGIC-USDC,MAGIC,USDC,True,1,True,0.05673,56404.01297,998731.5,0.05658,25.73,0.05683,21.21,43.848110146452726,1.3096488000000002,1e-05,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.44773592890393565,0.4306382978723404,0.06851063829787234,36.76164630248242,0.05689,0.05714,0.057015,0.0002500000000000002,79.902005,1.3096488000000002,37.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24523620000001,1.3096488000000002,1.3096488000000002,6164.2576592,3196.9747683000005,3196.9747683000005,15116.112294,8575.7860765,8575.7860765,6162.9686396,3196.9747683000005,3196.9747683000005,9970.8599174,8575.7860765,8575.7860765,480.0,1774696200.0,1774839900.0,480.0,0.0,1.0,0.0,30.638517446102096,22.989835727294892,0.0008920606601250058,-0.13790802252593765,190.47269310000001,500.0,2.1285653469561514,8687.9019014,36.985533850149004,110.97312426567078,17.32334565,0.5,long_only,1.6666666666666667,9.0,0.0,0.8540921645393511,0.00019136216087003305,-8.994215239567884e-06,1774782900.0,long,190.0,long,1.0,0.6,1.0,0.0,0.0,1.0,0.0,10.638297872340718,-33.20981227411201,10.638297872340718,inf,0.24261702127660223,65.60283687943257,0.0,1.0,0.6,1.0,0.0,0.0,1.0,0.0,10.638297872340718,-33.20981227411201,10.638297872340718,inf,0.24261702127660223,65.60283687943257,0.0,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",0.6987420288758038,0.4366623432771293,0.8357111975789019,0.42196281884997844,0.10851707738867272,0.25860637833114897,1.0,1.0,0.017841213202500115,0.0,0.33928040440083335,53.027041773442576,51.30974249492031,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.7389277389277389,0.45454545454545453,0.0,0.4994172494172494,0.5560299069122598,55.60299069122598
mexc,XRPBRL,XRP-BRL,XRP,BRL,True,1,True,7.039,2226696.169,319309.05,7.031,136.87,7.047,98.11,22.685382106904886,207.61614999999998,0.001,0.0,0.0,5.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9813796022005925,0.6948936170212766,0.9702127659574468,90.75247386571344,7.045,7.061,7.053,0.016000000000000014,207.61614999999998,692.54288,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,253.87532,3154.83126,253.87532,253.87532,3166.85281,253.87532,14579.78814,13098.11127,13098.11127,253.87532,3142.81311,253.87532,253.87532,3166.85281,253.87532,480.0,1774694700.0,1774838400.0,480.0,0.0,1.0,0.0,25.115433896036606,15.28748862657878,0.008558262014483127,-0.056881572215740514,3969.1581450000003,500.0,22.675736961451246,31155.142679999997,1412.9316408163263,381.94658064842224,36.92107,0.534,long_only,1.6666666666666667,9.0,0.0,0.9778438342157998,0.021059491906042282,9.637277277947318e-05,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",1.1071197204296626,0.9809770860354518,0.5551232166018158,0.7003891050583657,0.9152615650670125,0.6746614242027087,1.0,1.0,0.17116524028966254,0.05355986021483128,0.40824170016816463,52.97102913846577,75.35258669047126,False,"['top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,PSGUSDT,PSG-USDT,PSG,USDT,True,1,True,0.7638,153823.8959,199465.92,0.7627,299.34,0.765,81.84,16.981255306641863,31.60575,0.0001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8167583580194668,0.6119148936170213,0.7936170212765957,76.09192245702813,0.7649,0.7662,0.76555,0.0012999999999999678,428.91767500000003,31.60575,52.0,166.0,0.0,0.0,0.0,428.91767500000003,31.60575,31.60575,430.35399500000005,175.90367700000002,175.90367700000002,1059.755255,1817.6676949999999,1059.755255,2464.254189,2673.784064,2464.254189,428.91767500000003,31.60575,31.60575,430.35399500000005,1074.732477,430.35399500000005,480.0,1774695000.0,1774838700.0,480.0,0.0,1.0,0.0,20.22194352089251,17.672326858446596,0.012786489746682627,-0.010262274023650667,231.2837235,500.0,2.9562475364603866,8822.426436,52.16255283405597,14.987216472625732,12.756485999999999,0.51,long_only,1.6666666666666667,9.0,0.0,0.30309524290534223,-0.0006875809405544331,-0.0001288189535767698,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",1.1908391432630494,0.8127972330306961,0.7159533073929961,0.7695633376567229,0.7198443579766537,0.7445827872433377,1.0,1.0,0.2557297949336525,0.0954195716315247,0.45038312218839244,52.961552729615846,75.3367926757214,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,THLUSDT,THL-USDT,THL,USDT,True,1,True,0.0155,88764.7471,5706715.33,0.0154,16819.2,0.0156,21599.9,129.03225806451536,287.525392,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.7008040626322471,0.0957446808510638,0.9238297872340425,59.41443621073104,0.0154,0.0156,0.0155,0.0001999999999999988,287.525392,364.035984,17.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.525392,364.035984,287.525392,287.525392,832.8279359999999,287.525392,1674.767981,1740.2220940000002,1674.767981,480.0,1774695600.0,1774839300.0,480.0,0.0,1.0,0.0,124.5764277842553,23.49572104493864,0.0,-0.4918176672662331,193.0894675,500.0,1.9301293186643504,15303.549087,59.075657544875504,25.05275011062622,18.7139875,0.534,long_only,1.6666666666666667,9.0,0.0,0.5094558684309086,4.047969629886877e-06,3.2689534445706406e-06,1774808100.0,long,104.0,long,1.0,0.6,1.0,0.0,0.0,1.0,0.0,64.93506493506551,-64.09719312944985,64.93506493506551,inf,0.5032467532467607,129.8701298701288,0.0,1.0,0.6,1.0,0.0,0.0,1.0,0.0,64.93506493506551,-64.09719312944985,64.93506493506551,inf,0.5032467532467607,129.8701298701288,0.0,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; spread_bps>60; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0,"['quote_volume_24h<1e+06', 'spread_bps>60', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",0.9654673153279844,0.6943363597060095,0.5724167747514051,0.09554690877648075,0.9429312581063554,0.35729576234163385,1.0,0.9647967093518823,0.0,0.0,0.3215989031172941,52.95618232609994,54.68814691251941,False,"['quote_volume_24h<1e+06', 'spread_bps>60', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; spread_bps>60; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.7389277389277389,0.27972027972027974,0.0,0.4994172494172494,0.5035823544647074,50.358235446470744
mexc,BIGTIMEUSDT,BIGTIME-USDT,BIGTIME,USDT,True,1,True,0.01187,93625.62432,7930934.87,0.01186,114446.4,0.01187,12011.2,16.736401673640938,151.580688,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.7101142615319509,0.8885106382978724,0.8872340425531915,79.01373119276795,0.01194,0.01196,0.011949999999999999,2.000000000000092e-05,151.580688,463.24428800000004,48.0,200.0,0.0,0.0,0.0,151.580688,463.24428800000004,151.580688,2049.209436,479.4285659,479.4285659,4427.3965876,1590.8312379,1590.8312379,10646.8698459,6862.0114663,6862.0114663,2049.209436,479.4285659,479.4285659,4341.7165876,1350.2691419,1350.2691419,480.0,1774695000.0,1774838700.0,480.0,0.0,1.0,0.0,23.07810257196477,19.058019745539795,0.010339734121122456,-0.058554662300022396,212.818757,500.0,2.7790643816581753,14289.245522499998,79.42146654469661,11.6878981590271,17.5986895,0.5,long_only,1.6666666666666667,9.0,0.0,0.8691663778068854,2.5440050913217924e-05,-2.7395849829846283e-06,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",1.3789166286748316,0.7038478166882837,0.759619541720709,0.772589710332901,0.9027237354085603,0.7453254696373963,1.0,1.0,0.2067946824224491,0.18945831433741578,0.4654176655866216,52.91910470920872,75.26604597504286,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,KASPYUSDT,KASPY-USDT,KASPY,USDT,True,1,True,2.427e-06,6689.898165117,2614616874.28,2.425e-06,2623294.0,2.429e-06,9469480.33,16.48125257519521,6.36148795,1e-09,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.10452814219212865,0.7736170212765957,0.42340425531914894,33.557558458864946,2.425e-06,2.429e-06,2.427e-06,3.999999999999877e-09,6.36148795,23.00136772157,55.0,200.0,0.0,0.0,0.0,6.36148795,23.00136772157,6.36148795,19.068724086,23.00136772157,19.068724086,33.06897619085,34.834703841199996,33.06897619085,53.259822026209996,198.90575781485,53.259822026209996,12.717729312,23.00136772157,12.717729312,25.414472271999998,23.00136772157,23.00136772157,480.0,1774696200.0,1774839900.0,480.0,0.0,1.0,0.0020833333333333333,19.343626052085575,70.26160155343489,0.11255692908262985,-0.43344234745919924,20.238108732820002,500.0,1.1786892975011787,2363.6255281252397,5.571960226603583,255.73485732078552,4.6759800644,0.442,long_only,1.6666666666666667,9.0,0.0,0.12063276489480379,-2.8266527314466516e-08,2.7951731421642282e-09,1774825800.0,long,47.0,long,1.0,0.6,1.0,0.0,0.0,1.0,0.0,47.02194357366851,30.5406909984733,47.02194357366851,inf,2.853056426332424,47.02194357366851,-3.9184952978055243,1.0,0.6,1.0,0.0,0.0,1.0,0.0,47.02194357366851,30.5406909984733,47.02194357366851,inf,2.853056426332424,47.02194357366851,-3.9184952978055243,5.0,3.0,0.6,0.0,0.0,1.0,0.0,6.132325954609108,-10.348926620586102,6.132325954609108,inf,0.37207887729591904,13.798394240505996,-7.667830532927855,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3']",1.1736745107103281,0.0933852140077821,0.3199308257674016,0.7760484219628189,0.43060959792477305,0.15117955439056358,0.9990625000000001,1.0,1.0,0.08683725535516407,0.6956124184517214,52.89794718991634,43.26241702354207,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.7389277389277389,0.8461538461538461,0.0,0.4994172494172494,0.6735124243947774,67.35124243947774
mexc,LQTYUSDT,LQTY-USDT,LQTY,USDT,True,1,True,0.2709,147445.6962,547983.5,0.2703,348.76,0.2712,73.87,25.768452052274395,19.997522999999997,0.0001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8087177316969953,0.5774468085106383,0.6365957446808511,71.64756034971774,0.2713,0.272,0.27165,0.0007000000000000339,19.997522999999997,1456.7884800000002,56.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,39.963267,1476.8251220000002,39.963267,5733.356247,4489.974686,4489.974686,10273.764296000001,14593.081617,10273.764296000001,39.963267,1476.8251220000002,39.963267,5733.356247,4489.974686,4489.974686,480.0,1774695300.0,1774839000.0,480.0,0.0,1.0,0.0020833333333333333,27.353356516680442,19.772919982604208,0.029161603888213632,-0.1702370881589288,245.93651400000002,500.0,2.728512960436562,22825.19732,124.55769342428376,33.71669244766235,19.935843000000002,0.48,long_only,1.6666666666666667,9.0,0.0,0.9090340645038353,0.0007827641549693065,-6.665624353368021e-05,1774762800.0,short,254.0,short,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,4.0,2.4,0.75,0.0,0.0,1.0,0.0,23.805028963297392,-1.9634230889770024,23.805028963297392,3.587130547731207,0.9238051596970605,60.55600705182129,-40.4247349799397,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",1.061505613965126,0.8045827929096412,0.8690012970168612,0.6623432771292693,0.642023346303502,0.6184032328527741,0.9990625000000001,1.0,0.5832320777642727,0.030752806982562997,0.5379949615822786,52.888540475015624,75.21510558472102,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,COTIUSDT,COTI-USDT,COTI,USDT,True,1,True,0.01247,62314.10282,4966301.02,0.01244,2500.0,0.01248,7310.0,23.89486260453905,31.35,1e-05,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.5831570038087177,0.5902127659574468,0.711063829787234,61.050230954160334,0.01254,0.01257,0.012555,2.9999999999998778e-05,31.35,31.425,55.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35,31.425,31.35,186.7698547,131.9455884,131.9455884,2148.7660571,2145.580327,2145.580327,31.35,31.425,31.35,186.7698547,131.9455884,131.9455884,480.0,1774695300.0,1774839000.0,480.0,0.0,1.0,0.0,40.07986092309371,28.09072818856165,0.029623698959167395,-0.037616643900338705,195.08601720000001,500.0,2.2439973072032315,8887.6750567,39.88783778906426,31.71914839744568,17.76617645,0.46,long_only,1.6666666666666667,9.0,0.0,1.1114500529095348,2.859786254298148e-05,9.952815620065389e-06,1774793100.0,long,153.0,long,1.0,0.6,0.0,0.0,0.0,1.0,0.0,-80.06405124099226,-103.9589138455313,-80.06405124099226,0.0,-3.3506805444356624,16.012810248198228,-128.10248198558693,1.0,0.6,0.0,0.0,0.0,1.0,0.0,-80.06405124099226,-103.9589138455313,-80.06405124099226,0.0,-3.3506805444356624,16.012810248198228,-128.10248198558693,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",1.6773421796315402,0.5750108084738434,0.48205793341980113,0.6835278858625162,0.7181150021616948,0.5435998252512014,1.0,1.0,0.5924739791833479,0.3386710898157701,0.643715022999706,52.87044739973062,63.083132395873555,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.1585081585081585,0.13403263403263405,0.31722054380664655,0.4994172494172494,0.3755141990551623,37.551419905516234
mexc,CRTRUSDT,CRTR-USDT,CRTR,USDT,True,1,True,0.03484,1674337.88492,47201774.42,0.0348,1236.9,0.03484,327.48,25.73266619013575,23.786984800000003,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9763013118916631,0.8361702127659575,0.5280851063829787,85.16252960085,0.03493,0.03502,0.034975000000000006,8.99999999999998e-05,29.999979800000002,23.786984800000003,106.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,81.29234779999999,1014.3912549,81.29234779999999,259.7701994,3435.3430514,259.7701994,2300.8143473,9476.2509291,2300.8143473,81.29234779999999,1014.3912549,81.29234779999999,259.7701994,3465.3600969,259.7701994,480.0,1774695000.0,1774838700.0,480.0,0.0,1.0,0.0,24.285464661997178,22.41006202387787,0.03351351351351355,-0.09327101145198032,3112.2948019,500.0,4.914004914004914,78742.4263868,773.8813404108108,30.837454319000244,7.1498118999999996,0.54,long_only,1.6666666666666667,9.0,0.0,0.6208886266753365,8.825558933875377e-07,5.794286592293589e-06,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",0.943760140614837,0.975789018590575,0.5577172503242542,0.6636402939904885,0.6735840899265024,0.7493665356050677,1.0,1.0,0.670270270270271,0.0,0.556756756756757,52.84357604663127,75.1401648707471,False,"['top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,QUBICUSDC,QUBIC-USDC,QUBIC,USDC,True,1,True,9.919e-07,81030.2922746848,80330395339.0,9.917e-07,514009181.0,9.949e-07,37764312.0,66.43180674383353,8.513190039000001,1e-10,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.674989420228523,0.587659574468085,0.7336170212765958,66.48824789980281,9.902e-07,9.968e-07,9.934999999999999e-07,6.5999999999998606e-09,8.513190039000001,98.55639507839999,119.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513190039000001,10265.7219225674,8.513190039000001,1514.0501725574002,14644.577802252199,1514.0501725574002,8.513190039000001,12909.7444686041,8.513190039000001,2372.6384784208,14747.1012312448,2372.6384784208,480.0,1774695300.0,1774839000.0,480.0,0.0,1.0,0.0,46.61214162862034,50.20604335541953,0.0050845303165119905,-0.05890771034393402,209.079917356,500.0,2.1925016443762333,10222.2903430222,44.82477677273492,20.209336757659912,19.7590677198,0.472,long_only,1.6666666666666667,9.0,0.0,0.6559004250097763,4.9788010268842175e-09,3.128422986154769e-10,1774824600.0,long,48.0,long,1.0,0.6,1.0,0.0,0.0,1.0,0.0,49.17346725256344,-17.258339491270092,49.17346725256344,inf,0.7402096926579212,83.6995187277667,-165.3065494873407,1.0,0.6,1.0,0.0,0.0,1.0,0.0,49.17346725256344,-17.258339491270092,49.17346725256344,inf,0.7402096926579212,83.6995187277667,-165.3065494873407,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; spread_bps>60; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0,"['quote_volume_24h<1e+06', 'spread_bps>60', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0']",0.701653980424777,0.6683960224816256,0.20363164721141375,0.23735408560311289,0.4872460008646779,0.5810725207514198,1.0,1.0,0.10169060633023981,0.0,0.36723020211007995,52.82465166526331,48.45494313047236,False,"['quote_volume_24h<1e+06', 'spread_bps>60', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; spread_bps>60; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.7389277389277389,0.5804195804195804,0.0,0.4994172494172494,0.5937921446744976,59.379214467449756
