connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,strategy_side_mode,strategy_sample_days,strategy_time_limit_bars,strategy_current_signal,strategy_current_bbp,strategy_current_macd,strategy_current_macdh,strategy_last_signal_ts,strategy_last_signal_side,strategy_bars_since_last_signal,strategy_recommended_side,strategy_signal_count,strategy_events_per_day,strategy_hit_rate,strategy_take_profit_rate,strategy_stop_loss_rate,strategy_time_limit_rate,strategy_ambiguous_rate,strategy_mean_barrier_return_bps,strategy_mean_barrier_return_net_bps,strategy_mean_forward_return_bps,strategy_profit_factor_proxy,strategy_edge_to_spread_ratio,strategy_best_excursion_bps,strategy_worst_excursion_bps,long_signal_count,long_events_per_day,long_hit_rate,long_take_profit_rate,long_stop_loss_rate,long_time_limit_rate,long_ambiguous_rate,long_mean_barrier_return_bps,long_mean_barrier_return_net_bps,long_mean_forward_return_bps,long_profit_factor_proxy,long_edge_to_spread_ratio,long_best_excursion_bps,long_worst_excursion_bps,short_signal_count,short_events_per_day,short_hit_rate,short_take_profit_rate,short_stop_loss_rate,short_time_limit_rate,short_ambiguous_rate,short_mean_barrier_return_bps,short_mean_barrier_return_net_bps,short_mean_forward_return_bps,short_profit_factor_proxy,short_edge_to_spread_ratio,short_best_excursion_bps,short_worst_excursion_bps,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters,microstructure_screen_score,microstructure_passed_filters,microstructure_rejection_reasons,microstructure_rejection_reason,strategy_event_rank,strategy_activity_rank,strategy_hit_rank,strategy_edge_rank,strategy_pf_rank,strategy_ambiguity_rank,strategy_rank,strategy_score
mexc,ETHUSDT,ETH-USDT,ETH,USDT,True,1,True,1991.23,581336350.35,289865.0957,1991.31,0.15065,1991.32,0.00868,0.050226647747917005,315.21195359999996,0.01,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9995768091409225,0.997883149872989,0.6363251481795089,92.65030621316565,1990.97,1990.98,1990.975,0.009999999999990905,6872.3904266,315.21195359999996,200,200,538200.2785821,156195.9123577,156195.9123577,550199.2549821,184224.5826367,184224.5826367,580382.3341425,238379.1496417,238379.1496417,589562.1834934,250672.8593918,250672.8593918,1105494.3395303,723064.7023896,723064.7023896,6872.3904266,315.21195359999996,315.21195359999996,7765.0771618,315.21195359999996,315.21195359999996,480,1774529100.0,1774672800.0,480,0,1.0,0.0,20.976554447846578,17.240876451250063,0.07914922957585982,-0.011346596357149874,1222283.3387069497,500,37.5,632668.1391259,47450.1104344425,2.155258893966675,121.89606789999999,0.504,long_only,1.6666666666666667,9,0,0.7121859918202957,0.44770493581268056,0.19854926510785842,1774614600.0,long,194.0,long,3,1.7999999999999998,1.0,0.0,0.0,1.0,0.0,19.42735729000944,19.377130642261523,19.42735729000944,inf,386.7938268051172,30.390445345739682,-25.21580957205042,3,1.7999999999999998,1.0,0.0,0.0,1.0,0.0,19.42735729000944,19.377130642261523,19.42735729000944,inf,386.7938268051172,30.390445345739682,-25.21580957205042,0,0.0,,,,,,,,,,,,,417.6379549183932,0.99,0.83,0.97,0.63,0.99,1.0,1.0,1.0,0.0,0.6666666666666666,81.25833333333333,[],,True,89.46666666666665,True,[],,0.885,0.885,0.78125,0.7291666666666666,0.0,0.48958333333333337,0.6894583333333333,68.94583333333333
mexc,LTCUSDT,LTC-USDT,LTC,USDT,True,1,True,53.61,7337987.49,135857.0714,53.62,78.916,53.63,175.724,1.8654976214901615,1210.03072,0.01,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9898434193821414,0.9754445385266723,0.9932260795935648,98.69202312105588,53.6,53.61,53.605000000000004,0.00999999999999801,1210.03072,10657.45356,200,200,24712.78812,22627.83824,22627.83824,86924.890154,45093.644472,45093.644472,280874.481439,175463.47835299998,175463.47835299998,552917.270939,500076.55754999997,500076.55754999997,604122.3077,533163.837177,533163.837177,1210.03072,10657.45356,1210.03072,16587.402552,13203.760119999999,13203.760119999999,480,1774529100.0,1774672800.0,480,0,1.0,0.0,18.18601583422118,13.694668021438925,0.045511482254697505,0.0012145963050671574,19319.841011000004,500,16.181229773462785,72118.862834,2333.943781035599,16.698460340499878,29.9064475,0.514,long_only,1.6666666666666667,9,0,0.6114602402659365,0.00931712874499624,0.012261311676736041,1774614000.0,long,196.0,long,4,2.4,0.75,0.0,0.0,1.0,0.0,18.17160721677841,16.306109595288248,18.17160721677841,10.765421718296757,9.740890048556004,33.06667898410331,-17.223079351423586,4,2.4,0.75,0.0,0.0,1.0,0.0,18.17160721677841,16.306109595288248,18.17160721677841,10.765421718296757,9.740890048556004,33.06667898410331,-17.223079351423586,0,0.0,,,,,,,,,,,,,9.748613787936202,0.78,0.89,0.75,0.8,0.7725000000000001,1.0,1.0,0.9102296450939501,1.0,0.97007654836465,78.91850690923552,[],,True,83.8907654836465,True,[],,0.945,0.945,0.4895833333333333,0.6458333333333334,0.9047619047619048,0.48958333333333337,0.7146011904761904,71.46011904761905
mexc,UNIUSDT,UNI-USDT,UNI,USDT,True,1,True,3.365,4612687.895,1350445.76,3.364,560.08,3.365,184.84,2.9722098380155564,1321.1663,0.001,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9860347016504444,0.9648602878916173,0.9729043183742591,97.81150215555006,3.364,3.365,3.3645,0.001000000000000334,1884.10912,1321.1663,145,200,4585.06894,14392.690700000001,4585.06894,13119.236980000001,36183.207630000004,13119.236980000001,48183.01299,99888.18086000001,48183.01299,153603.67988,159089.20171,153603.67988,179534.6116,188223.49367,179534.6116,1884.10912,1321.1663,1321.1663,4585.06894,14392.690700000001,4585.06894,480,1774529100.0,1774672800.0,480,0,1.0,0.0,24.38783278669463,18.889746911250615,0.07743467933491678,0.07180229272662049,7879.8530200000005,500,7.0604848199576375,61155.20632,863.5708117674748,51.490342140197754,52.862965,0.488,long_only,1.6666666666666667,9,0,0.18845221068450857,-0.0028500765564807296,0.0002871304063842197,1774614600.0,long,194.0,long,5,3.0,0.8,0.0,0.0,1.0,0.0,47.88688327170543,44.91467343368987,47.88688327170543,28.06407019572408,16.11154187675991,60.87757673897087,-22.43422025614339,5,3.0,0.8,0.0,0.0,1.0,0.0,47.88688327170543,44.91467343368987,47.88688327170543,28.06407019572408,16.11154187675991,60.87757673897087,-22.43422025614339,0,0.0,,,,,,,,,,,,,8.205286341080669,0.74,0.79,0.65,0.81,0.433,1.0,1.0,1.0,1.0,1.0,78.71945714285712,[],,True,75.636,True,[],,0.985,0.985,0.53125,0.9583333333333334,0.9523809523809523,0.48958333333333337,0.8334464285714285,83.34464285714284
mexc,OPUSDT,OP-USDT,OP,USDT,True,1,True,0.1033,1263344.0385,12011761.31,0.1033,28273.56,0.1034,23060.9,9.675858732462784,2384.49706,0.0001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9636055861193398,0.8467400508044031,0.9881456392887383,93.92972129244853,0.1033,0.1034,0.10335,0.00010000000000000286,2920.6587480000003,2384.49706,85,200,2920.6587480000003,2384.49706,2384.49706,2920.6587480000003,2384.49706,2384.49706,35246.818632999995,21276.971234999997,21276.971234999997,54864.051771,41163.779416,41163.779416,98946.772055,83835.051117,83835.051117,2920.6587480000003,2384.49706,2384.49706,10999.864764,11272.531614999998,10999.864764,480,1774529100.0,1774672800.0,480,0,1.0,0.0,36.605642240736096,26.30283908165435,0.05366922234392114,0.07488245208658446,2763.4634705,500,3.147953830010493,53968.437152,339.78029686463793,9.044640302658081,22.98061,0.5,long_only,1.6666666666666667,9,0,0.40961312296312286,-3.378186341190803e-06,3.017659169300021e-05,1774614000.0,long,196.0,long,3,1.7999999999999998,1.0,0.0,0.0,1.0,0.0,34.89046379415272,25.214605061689937,34.89046379415272,inf,3.6059294331255805,47.58283538281412,-41.20349232940394,3,1.7999999999999998,1.0,0.0,0.0,1.0,0.0,34.89046379415272,25.214605061689937,34.89046379415272,inf,3.6059294331255805,47.58283538281412,-41.20349232940394,0,0.0,,,,,,,,,,,,,3.783193125579967,0.47,0.47,0.09999999999999998,0.83,0.384,1.0,1.0,1.0,1.0,1.0,59.94513333333333,[],,True,53.528,True,[],,0.885,0.885,0.78125,0.75,0.0,0.48958333333333337,0.6957083333333333,69.57083333333333
mexc,SUIUSDT,SUI-USDT,SUI,USDT,True,1,True,0.8772,12007829.4099,13472797.38,0.8771,3564.94,0.8772,2849.97,2.2805017103760314,167.26297,0.0001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9940753279729158,0.9847586790855207,0.9889923793395428,99.07295760243923,0.8769,0.8771,0.877,0.00019999999999997797,16568.288904,167.26297,200,200,71838.512535,9736.053552,9736.053552,152590.072255,81840.371667,81840.371667,428634.407749,262648.314103,262648.314103,435819.93067699997,317200.401936,317200.401936,542007.625081,363677.885841,363677.885841,27635.574152,4386.11251,4386.11251,71838.512535,6050.455886,6050.455886,480,1774529100.0,1774672800.0,480,0,1.0,0.0,24.438253185107037,18.78182080294853,0.08984446477584641,0.020768497271220116,26574.72325,500,10.660980810234541,297062.6719610001,6333.958890426441,14.284915924072266,57.980862,0.518,long_only,1.6666666666666667,9,0,0.4719093915383283,-0.00012131825377426075,0.00016724592952520475,1774643100.0,long,99.0,long,9,5.3999999999999995,0.5555555555555556,0.0,0.0,1.0,0.0,6.99557848967864,4.715076779302608,6.99557848967864,1.8142117126335493,3.067561167724422,28.43799638233582,-40.75823270645435,9,5.3999999999999995,0.5555555555555556,0.0,0.0,1.0,0.0,6.99557848967864,4.715076779302608,6.99557848967864,1.8142117126335493,3.067561167724422,28.43799638233582,-40.75823270645435,0,0.0,,,,,,,,,,,,,10.716174021670616,0.87,0.87,0.71,0.51,0.6859999999999999,1.0,1.0,1.0,1.0,1.0,75.42715238095238,['top_of_book_quote<250'],top_of_book_quote<250,False,81.952,False,['top_of_book_quote<250'],top_of_book_quote<250,1.0,1.0,0.4375,0.4791666666666667,0.7619047619047619,0.48958333333333337,0.6563988095238095,65.63988095238095
mexc,LINKUSDT,LINK-USDT,LINK,USDT,True,1,True,8.532,14050404.594,1627886.29,8.533,366.16,8.535,355.53,2.3438415563115758,37.03756,0.001,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9953449005501481,0.9729043183742591,0.9911092294665538,98.8887620789457,8.532,8.534,8.533000000000001,0.002000000000000668,302.37408,37.03756,200,200,54911.02581,7868.13468,7868.13468,77864.52472,91329.67411,77864.52472,218650.84414,294835.35669,218650.84414,538369.14019,630458.7359600001,538369.14019,1050857.30222,948417.50916,948417.50916,6581.78725,3033.07861,3033.07861,54911.02581,7868.13468,7868.13468,480,1774529100.0,1774672800.0,480,0,1.0,0.0020833333333333333,21.286614305984667,17.2108949362133,0.08990435706694999,-0.009165063440602528,34407.75567,500,4.129955947136564,311908.49431,2576.336682075991,49.0881085395813,28.379205,0.51,long_only,1.6666666666666667,9,0,0.4699038732150584,-0.0018099809683178592,0.0016230432947411284,1774614600.0,long,194.0,long,2,1.2,1.0,0.0,0.0,1.0,0.0,36.22920619391623,33.88536463760465,36.22920619391623,inf,15.4571908226292,39.72904506673758,-22.749804945567664,2,1.2,1.0,0.0,0.0,1.0,0.0,36.22920619391623,33.88536463760465,36.22920619391623,inf,15.4571908226292,39.72904506673758,-22.749804945567664,0,0.0,,,,,,,,,,,,,9.081933993645327,0.9,0.9,0.69,0.25,0.30650000000000005,0.9990625000000001,1.0,1.0,1.0,1.0,73.78350833333333,"['top_of_book_quote<250', 'strategy_signal_count<3']",top_of_book_quote<250; strategy_signal_count<3,False,76.30862499999999,False,['top_of_book_quote<250'],top_of_book_quote<250,0.795,0.795,0.78125,0.8541666666666666,0.0,0.48958333333333337,0.6999583333333333,69.99583333333334
mexc,AAVEUSDT,AAVE-USDT,AAVE,USDT,True,1,True,96.85,5335277.14,53015.602,96.84,0.614,96.85,1.118,1.0324712198652746,17.24108,0.01,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9873042742276766,0.9881456392887383,0.7976291278577476,94.95795862189563,96.85,96.86,96.85499999999999,0.010000000000005116,946.9993,17.24108,200,200,8164.19252,2884.8758000000003,2884.8758000000003,16607.132719999998,16758.19672,16607.132719999998,68708.29877,105042.53137,68708.29877,70703.51805,107117.99698,70703.51805,92633.18842,131870.62535,92633.18842,946.9993,17.24108,17.24108,1630.49602,237.7172,237.7172,480,1774529100.0,1774672800.0,480,0,1.0,0.0,26.42439287825943,21.436121905382837,0.13655492671600675,0.029132843946663385,11918.339909999999,500,17.6678445229682,74395.18151,2628.8050003533567,6.77994704246521,37.47479,0.49,long_only,1.6666666666666667,9,0,0.12586642246850074,-0.3094699606271121,0.007508990615503142,1774614600.0,long,194.0,long,1,0.6,1.0,0.0,0.0,1.0,0.0,42.574257425742616,41.541786205877344,42.574257425742616,inf,41.23529702968191,55.445544554455495,0.0,1,0.6,1.0,0.0,0.0,1.0,0.0,42.574257425742616,41.541786205877344,42.574257425742616,inf,41.23529702968191,55.445544554455495,0.0,0,0.0,,,,,,,,,,,,,25.593345722225074,0.75,0.6,0.84,0.15,0.8865000000000001,1.0,1.0,1.0,0.8135551425924975,0.9378517141974991,71.56224361851832,"['top_of_book_quote<250', 'strategy_signal_count<3']",top_of_book_quote<250; strategy_signal_count<3,False,74.656517141975,False,['top_of_book_quote<250'],top_of_book_quote<250,0.63,0.63,0.78125,0.9166666666666666,0.0,0.48958333333333337,0.6692083333333333,66.92083333333333
mexc,AVAXUSDT,AVAX-USDT,AVAX,USDT,True,1,True,8.736,9134232.013,1035810.94,8.736,4.76,8.737,3.05,2.289377289378054,28.03935,0.001,0.0001,0.0001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9919593736775285,0.9843353090601186,0.6977138018628282,93.1204243160236,8.735,8.737,8.736,0.002000000000000668,28.03935,466.90528,200,200,414.66482,2403.07406,414.66482,50432.72055,30421.493420000003,30421.493420000003,161942.35292,111730.41890000002,111730.41890000002,394688.67704000004,276428.27362000005,276428.27362000005,621940.14093,546943.26353,546943.26353,163.94038999999998,466.90528,163.94038999999998,414.66482,2403.07406,414.66482,480,1774529100.0,1774672800.0,480,0,1.0,0.0,21.907608261951268,18.40317904031701,0.10005944125222908,-0.013841463079578691,18506.72122,500,5.504587155963303,169699.76911,1868.2543388256881,45.12734913825989,43.3652,0.38,long_only,1.6666666666666667,9,0,0.2622464513800252,-0.004198960986654399,0.0006295051382712606,1774670700.0,long,7.0,long,1,0.6,1.0,0.0,0.0,1.0,0.0,20.644569331345064,18.35519204196701,20.644569331345064,inf,9.017547883928513,27.52609244179416,-13.763046220894859,1,0.6,1.0,0.0,0.0,1.0,0.0,20.644569331345064,18.35519204196701,20.644569331345064,inf,9.017547883928513,27.52609244179416,-13.763046220894859,0,0.0,,,,,,,,,,,,,9.569243288817118,0.83,0.85,0.7,0.22,0.4085,1.0,1.0,1.0,1.0,1.0,68.88753333333332,"['top_of_book_quote<250', 'strategy_signal_count<3']",top_of_book_quote<250; strategy_signal_count<3,False,74.782,False,['top_of_book_quote<250'],top_of_book_quote<250,0.63,0.63,0.78125,0.6875,0.0,0.48958333333333337,0.6004583333333333,60.045833333333334
mexc,TRUMPUSDT,TRUMP-USDT,TRUMP,USDT,True,1,True,2.963,2764458.287,917560.8,2.963,276.46,2.964,50.27,3.3743883921035596,149.00028,0.001,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9792636479052053,0.9563928873835732,0.8971210838272651,95.71174449592094,2.963,2.964,2.9635,0.0009999999999998899,1921.86106,149.00028,146,200,1921.86106,149.00028,149.00028,21775.03182,26777.50826,21775.03182,133461.43674,62124.26101,62124.26101,245731.24805,145524.80869,145524.80869,314609.56439,255925.45461000002,255925.45461000002,1921.86106,149.00028,149.00028,8649.86634,9391.023879999999,8649.86634,480,1774529100.0,1774672800.0,480,0,1.0,0.0020833333333333333,24.68671177953855,18.904491893632645,0.08753861997940296,-0.011404228516005716,3362.98721,500,4.507211538461538,60279.53852,543.3852631009615,65.04605317115784,24.165765,0.488,long_only,1.6666666666666667,9,0,0.21198108817063216,-0.0037813919256746154,0.0007578557283839712,1774613100.0,long,199.0,long,1,0.6,1.0,0.0,0.0,1.0,0.0,40.0801603206391,36.70577192853554,40.0801603206391,inf,11.877755511022706,50.10020040079999,-10.020040080160886,1,0.6,1.0,0.0,0.0,1.0,0.0,40.0801603206391,36.70577192853554,40.0801603206391,inf,11.877755511022706,50.10020040079999,-10.020040080160886,0,0.0,,,,,,,,,,,,,7.315907035867054,0.66,0.76,0.5800000000000001,0.47,0.311,0.9990625000000001,1.0,1.0,1.0,1.0,66.94990833333334,"['top_of_book_quote<250', 'strategy_signal_count<3']",top_of_book_quote<250; strategy_signal_count<3,False,67.802625,False,['top_of_book_quote<250'],top_of_book_quote<250,0.63,0.63,0.78125,0.875,0.0,0.48958333333333337,0.6567083333333333,65.67083333333333
mexc,ADAUSDT,ADA-USDT,ADA,USDT,True,1,True,0.2452,15374770.1609,62005622.79,0.2451,60628.18,0.2452,16545.7,4.079135223332204,4057.0056400000003,0.0001,0.1,0.1,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.996191282268303,0.9436917866215072,0.9928027095681625,98.2388693816576,0.2451,0.2452,0.24515,9.999999999998899e-05,14859.966918,4057.0056400000003,200,200,14859.966918,4057.0056400000003,4057.0056400000003,58658.107318,61818.324035,58658.107318,244137.14275,389003.161256,244137.14275,881067.830965,895404.7396529999,881067.830965,1289806.802792,1283531.697652,1283531.697652,14859.966918,4057.0056400000003,4057.0056400000003,58658.107318,61818.324035,58658.107318,480,1774529100.0,1774672800.0,480,0,1.0,0.0,23.395867514112933,16.628407618889437,0.09402985074626881,0.033242598903450875,33303.694774999996,500,12.44296972210701,217204.563696,5405.339619145583,12.098303079605103,24.229927,0.502,long_only,1.6666666666666667,9,0,0.26343948455959926,-0.00020916189985936695,3.9644719851306305e-05,1774613100.0,long,199.0,long,2,1.2,0.0,0.0,0.0,1.0,0.0,-8.112767718044257,-12.191902941376462,-8.112767718044257,0.0,-1.9888450060787686,18.2522879107172,-22.30743795126944,2,1.2,0.0,0.0,0.0,1.0,0.0,-8.112767718044257,-12.191902941376462,-8.112767718044257,0.0,-1.9888450060787686,18.2522879107172,-22.30743795126944,0,0.0,,,,,,,,,,,,,5.735496921085417,0.92,0.93,0.5,0.9,0.7495,1.0,1.0,1.0,1.0,1.0,66.63701904761905,"['strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,False,84.87400000000001,True,[],,0.795,0.795,0.14583333333333334,0.16666666666666666,0.2619047619047619,0.48958333333333337,0.39281547619047624,39.28154761904762
