connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score
nonkyc,UNI/USDT,UNI-USDT,UNI,USDT,True,active,3.567,401844.3646,112426.1,3.556,3.579,64.47091800981116,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314101824.0,False,0.9484978540772532,0.7608695652173914,0.0,71.18912110468372
nonkyc,ARB/USDT,ARB-USDT,ARB,USDT,True,active,0.0966,116547.1642,1223098.23,0.0965,0.0968,31.039834454215697,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314103707.0,False,0.8884120171673819,0.8913043478260869,0.0,71.14526963985818
nonkyc,SUN/USDT,SUN-USDT,SUN,USDT,True,active,0.018861,153663.4092,8244410.55,0.018826,0.018891,34.46721637458046,,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314113158.0,False,0.9055793991416309,0.8521739130434782,0.0,71.11121477887666
nonkyc,XLM/USDT,XLM-USDT,XLM,USDT,True,active,0.1657,230000.2055,1414685.11,0.1656,0.1664,48.19277108433707,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314093286.0,False,0.9227467811158798,0.808695652173913,0.0,70.96846426572121
nonkyc,ALGO/USDT,ALGO-USDT,ALGO,USDT,True,active,0.0867,122494.8705,1403492.69,0.0866,0.087,46.08294930875549,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314056399.0,False,0.8969957081545065,0.8217391304347826,0.0,69.87824220936743
nonkyc,BELLS/USDT,BELLS-USDT,BELLS,USDT,True,active,0.054073,55124.7915,1064218.49,0.05401,0.054085,13.876682547758671,,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314107766.0,False,0.8240343347639485,0.9478260869565217,0.0,69.01754058593022
nonkyc,RENDER/USDT,RENDER-USDT,RENDER,USDT,True,active,1.706,110677.477,66302.13,1.705,1.712,40.971612525606645,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314084178.0,False,0.8755364806866953,0.8304347826086956,0.0,68.91537600298564
nonkyc,AVAX/USDT,AVAX-USDT,AVAX,USDT,True,active,9.52,763572.6332,80939.65,9.49,9.57,83.94543546694656,,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314095384.0,False,0.9613733905579399,0.6391304347826087,0.0,68.85379735025192
nonkyc,FET/USDT,FET-USDT,FET,USDT,True,active,0.2285,117535.6713,540632.34,0.2287,0.2303,69.71677559912933,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314096985.0,False,0.8927038626609443,0.7434782608695651,0.0,67.68566896809108
nonkyc,AAVE/USDT,AAVE-USDT,AAVE,USDT,True,active,109.64,105801.6318,964.461,109.34,110.0,60.180541624874316,,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774314104227.0,False,0.871244635193133,0.7739130434782608,0.0,67.26628102257884
nonkyc,DASH/USDT,DASH-USDT,DASH,USDT,True,active,34.45,278272.0956,8221.6971,34.19,34.48,84.4619193243044,,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774314097702.0,False,0.9356223175965666,0.6217391304347826,0.0,67.00270572868072
nonkyc,W/USDT,W-USDT,W,USDT,True,active,0.0166,239533.2773,14445404.08,0.01654,0.01668,84.28657435280026,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314047047.0,False,0.927038626609442,0.6304347826086957,0.0,66.74799402873671
nonkyc,ETC/USDT,ETC-USDT,ETC,USDT,True,active,8.49,73941.6711,8800.764,8.48,8.52,47.058823529410766,,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774314093188.0,False,0.8412017167381974,0.817391304347826,0.0,66.7008770292965
nonkyc,POL/USDT,POL-USDT,POL,USDT,True,active,0.0957,90249.7263,953373.36,0.0956,0.0961,52.16484089723531,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314107555.0,False,0.8497854077253219,0.7956521739130434,0.0,66.6295017727188
nonkyc,HACD/USDT,HACD-USDT,HACD,USDT,True,active,4.6667,28137.9092,5602.2918,4.6662,4.6681,4.0710069314249875,,0.0001,1e-08,,,market.getlist.priceDecimals/quantityDecimals,1774313519541.0,False,0.7639484978540773,0.9782608695652174,0.0,66.47368912110468
nonkyc,ONDO/USDT,ONDO-USDT,ONDO,USDT,True,active,0.25284,126474.6146,500384.15,0.25218,0.25426,82.14201089961183,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314091621.0,False,0.9012875536480687,0.6739130434782609,0.0,66.4186415376003
nonkyc,MANA/USDT,MANA-USDT,MANA,USDT,True,active,0.08681,101546.3495,1178085.09,0.08671,0.08734,72.39299051996618,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314104465.0,False,0.8583690987124464,0.7260869565217392,0.0,65.36247434222804
nonkyc,SEI/USDT,SEI-USDT,SEI,USDT,True,active,0.0602,105045.1585,1739004.21,0.0599,0.0604,83.12551953449716,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314096146.0,False,0.8626609442060086,0.6652173913043478,0.0,64.07678671393917
nonkyc,JTO/USDT,JTO-USDT,JTO,USDT,True,active,0.35,26073.7665,78913.13,0.348,0.349,28.694404591104764,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314100958.0,False,0.7467811158798283,0.9,0.0,63.572961373390555
nonkyc,FF/USDT,FF-USDT,FF,USDT,True,active,0.07219,105243.0482,1470800.77,0.07191,0.07252,84.46998546008439,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314098309.0,False,0.8669527896995708,0.6173913043478261,0.0,63.117186042172044
nonkyc,BNB/USDT,BNB-USDT,BNB,USDT,True,active,636.38,3106211.9747,4861.1891,633.79,639.72,93.12844029493391,,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314091726.0,False,0.9871244635193133,0.32608695652173914,0.0,62.44401940660571
nonkyc,SAND/USDT,SAND-USDT,SAND,USDT,True,active,0.0802,47424.6478,595186.88,0.0801,0.0807,74.62686567164047,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313993309.0,False,0.8068669527896996,0.7217391304347827,0.0,62.421160664303045
nonkyc,IMX/USDT,IMX-USDT,IMX,USDT,True,active,0.1589,31278.5233,200993.13,0.1587,0.1597,62.81407035175885,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314097069.0,False,0.776824034334764,0.7652173913043478,0.0,61.85575667102072
nonkyc,CAT/USDT,CAT-USDT,CAT,USDT,True,active,0.057262,17497.3495,312881.6497,0.057112,0.057304,33.561739616836405,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313007567.0,False,0.7167381974248928,0.8782608695652174,0.0,61.37712259749954
nonkyc,OP/USDT,OP-USDT,OP,USDT,True,active,0.1132,39843.3652,344363.16,0.1127,0.1136,79.5404330534699,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314098421.0,False,0.7939914163090128,0.7,0.0,61.1695278969957
nonkyc,MORPHO/USDT,MORPHO-USDT,MORPHO,USDT,True,active,1.6782,12400.0131,7302.16,1.6781,1.6812,18.456225999464785,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314069966.0,False,0.6824034334763949,0.9304347826086956,0.0,60.79305840641911
nonkyc,DOGE/USDT,DOGE-USDT,DOGE,USDT,True,active,0.09354,401231.4216,4300532.56,0.09311,0.09402,97.25859028482957,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314096011.0,False,0.944206008583691,0.31304347826086953,0.0,59.75741742862475
nonkyc,PEPE/USDT,PEPE-USDT,PEPE,USDT,True,active,3.44e-06,165620.2814,48244873640.0,3.42e-06,3.45e-06,87.33624454148512,,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774314061659.0,False,0.9141630901287554,0.3695652173913043,0.0,59.51810039186416
nonkyc,DYDX/USDT,DYDX-USDT,DYDX,USDT,True,active,0.0826,18210.3935,219515.73,0.0825,0.083,60.42296072507558,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314095250.0,False,0.7253218884120172,0.7695652173913043,0.0,59.131834297443554
nonkyc,LTC/USDT,LTC-USDT,LTC,USDT,True,active,55.42,833170.0602,15107.0454,55.33,55.95,111.43062544931786,,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314056610.0,False,0.9656652360515021,0.21739130434782605,0.0,58.54637059152827
nonkyc,XVG/USDT,XVG-USDT,XVG,USDT,True,active,0.004859,29518.4937,6150535.2,0.004858,0.004899,84.04222609408501,,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314093150.0,False,0.7682403433476395,0.6347826086956522,0.0,58.122784101511485
nonkyc,OPN/USDT,OPN-USDT,OPN,USDT,True,active,0.2384,27703.0803,112776.79,0.2383,0.2403,83.57709987463443,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314098289.0,False,0.7553648068669528,0.6521739130434783,0.0,57.84941220376937
nonkyc,NEXA/USDT,NEXA-USDT,NEXA,USDT,True,active,4.847e-07,7098.2881,14560902646.95,4.839e-07,4.851e-07,24.767801857584814,,1e-10,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314071034.0,False,0.6351931330472103,0.908695652173913,0.0,57.653013621944396
nonkyc,CAKE/USDT,CAKE-USDT,CAKE,USDT,True,active,1.402,15412.8438,11064.87,1.401,1.409,56.939501779359475,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314036717.0,False,0.6909871244635193,0.782608695652174,0.0,57.56950923679791
nonkyc,ADA/USDT,ADA-USDT,ADA,USDT,True,active,0.2602,10422.4884,40211.17,0.2601,0.2613,46.02991944764016,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314047658.0,False,0.6652360515021459,0.8260869565217391,0.0,57.24015674566151
nonkyc,ARRR/USDT,ARRR-USDT,ARRR,USDT,True,active,0.223853,278736.1332,1263390.4572,0.22158,0.22406,111.30060138228211,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313994922.0,False,0.9399141630901288,0.22173913043478266,0.0,57.23875723082665
nonkyc,BQC/USDT,BQC-USDT,BQC,USDT,True,active,0.000573,15689.2173,35578337.554,0.00057,0.000574,69.93006993006973,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313074371.0,False,0.6995708154506438,0.7391304347826086,0.0,56.95465571935063
nonkyc,BCH/USDT,BCH-USDT,BCH,USDT,True,active,474.6,265122.406,557.1359,472.0,477.3,111.66122405983381,,0.1,1e-05,,,market.getlist.priceDecimals/quantityDecimals,1774314077334.0,False,0.9313304721030042,0.21304347826086956,0.0,56.54926292218697
nonkyc,BCH2/USDT,BCH2-USDT,BCH2,USDT,True,active,0.14399272,5814.5188,43279.4859,0.14399272,0.14448099,33.851958294571304,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313467233.0,False,0.6223175965665236,0.8739130434782609,0.0,56.07529389811532
nonkyc,APE/USDT,APE-USDT,APE,USDT,True,active,0.0904,15451.7814,170594.47,0.0903,0.091,77.22007722007636,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314056598.0,False,0.6952789699570815,0.7086956521739131,0.0,55.95773465198731
nonkyc,PENGU/USDT,PENGU-USDT,PENGU,USDT,True,active,0.006968,24749.2232,3545466.11,0.006949,0.007008,84.54538941033177,,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314092296.0,False,0.7381974248927039,0.6130434782608696,0.0,55.92694532562046
nonkyc,RDD/USDT,RDD-USDT,RDD,USDT,True,active,4.299e-05,3077.345,72276429.6958,4.299e-05,4.3e-05,2.3258518432379574,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312677311.0,False,0.5622317596566524,0.991304347826087,0.0,55.70535547676806
nonkyc,ENS/USDT,ENS-USDT,ENS,USDT,True,active,6.12,10618.1148,1757.18,6.11,6.15,65.25285481239808,,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313982065.0,False,0.6695278969957081,0.7521739130434782,0.0,55.62838216085091
nonkyc,SAL/USDT,SAL-USDT,SAL,USDT,True,active,0.019015,43980.7698,2201970.9482,0.01891,0.019072,85.3035648465057,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313971134.0,False,0.8025751072961373,0.4434782608695652,0.0,55.22858742302669
nonkyc,BONK/USDT,BONK-USDT,BONK,USDT,True,active,5.92e-06,9311.6187,1572867349.0,5.91e-06,5.95e-06,67.4536256323771,,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774314088074.0,False,0.6566523605150214,0.7478260869565218,0.0,54.811532002239225
nonkyc,DIVI/USDT,DIVI-USDT,DIVI,USDT,True,active,0.0014601,32933.6836,23092934.0,0.0014494,0.0014618,85.18823852706846,,1e-07,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774313987232.0,False,0.7811158798283262,0.4565217391304348,0.0,54.37441686881881
nonkyc,GRT/USDT,GRT-USDT,GRT,USDT,True,active,0.02512,53269.3172,2140411.99,0.02505,0.02527,87.44038155802919,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314096566.0,False,0.8197424892703863,0.3652173913043478,0.0,54.21627169247994
nonkyc,FREED/USDT,FREED-USDT,FREED,USDT,True,active,0.003444,49688.7525,14440909.1616,0.003426,0.003456,87.18395815170032,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312963754.0,False,0.8111587982832618,0.3826086956521739,0.0,54.178951296883746
nonkyc,XTM/USDT,XTM-USDT,XTM,USDT,True,active,0.000765,80956.0639,105144442.7983,0.000765,0.000773,104.03120936280997,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314083018.0,False,0.8454935622317596,0.26956521739130435,0.0,53.2412763575294
nonkyc,BC2/USDT,BC2-USDT,BC2,USDT,True,active,0.892346,73357.3083,79216.606,0.892345,0.901592,103.09169162573595,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314010955.0,False,0.8369098712446352,0.28260869565217395,0.0,53.09526030975928
nonkyc,WLFI/USDT,WLFI-USDT,WLFI,USDT,True,active,0.1032,2689.9183,26881.28,0.1031,0.1034,29.055690072640054,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314085688.0,False,0.5579399141630901,0.8956521739130435,0.0,53.07799962679604
nonkyc,ZEC/USDT,ZEC-USDT,ZEC,USDT,True,active,230.49,113957.7095,501.5687,228.5,231.23,118.7653622778583,,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774314051842.0,False,0.8841201716738197,0.16956521739130437,0.0,52.865739876842696
nonkyc,IOTA/USDT,IOTA-USDT,IOTA,USDT,True,active,0.0585,57469.2436,986659.56,0.0584,0.059,102.21465076660927,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314106290.0,False,0.8283261802575107,0.29130434782608694,0.0,52.840548609815265
nonkyc,PEP/USDT,PEP-USDT,PEP,USDT,True,active,0.00015857,42426.2914,256281578.138,0.00015852,0.00015993,88.55393311351872,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314075310.0,False,0.7982832618025751,0.35652173913043483,0.0,52.81862287740251
nonkyc,ZANO/USDT,ZANO-USDT,ZANO,USDT,True,active,9.597,194444.8134,20133.25,9.596,9.72,128.39097121557313,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314100689.0,False,0.9184549356223176,0.09130434782608698,0.0,52.79763015487965
nonkyc,RVN/USDT,RVN-USDT,RVN,USDT,True,active,0.005679,4370.6317,809341.3099,0.005678,0.005706,49.19184820801168,,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314106268.0,False,0.592274678111588,0.8,0.0,52.57510729613735
nonkyc,TRMP/USDT,TRMP-USDT,TRMP,USDT,True,active,1.011e-06,38447.0038,37759404472.3905,1.006e-06,1.015e-06,89.06481939633885,,1e-09,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313332707.0,False,0.7896995708154506,0.3521739130434782,0.0,52.237824220936744
nonkyc,ENA/USDT,ENA-USDT,ENA,USDT,True,active,0.0924,112598.3693,1180980.31,0.0919,0.093,118.98323418063859,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314104326.0,False,0.8798283261802575,0.14782608695652177,0.0,52.086210113827214
nonkyc,FLOKI/USDT,FLOKI-USDT,FLOKI,USDT,True,active,2.931e-05,3490.9975,118910853.0,2.93e-05,2.944e-05,47.66768811712586,,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774314081468.0,False,0.575107296137339,0.8130434782608695,0.0,51.95698824407538
nonkyc,TRUMP/USDT,TRUMP-USDT,TRUMP,USDT,True,active,3.278,20618.4181,6312.02,3.269,3.297,85.2878464818764,,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774312916019.0,False,0.7339055793991416,0.4521739130434783,0.0,51.669154693039744
nonkyc,S/USDT,S-USDT,S,USDT,True,active,0.0435,34833.7484,803032.79,0.0434,0.0438,91.74311926605449,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314109392.0,False,0.7854077253218884,0.33478260869565213,0.0,51.56699011009517
nonkyc,PRCY/USDT,PRCY-USDT,PRCY,USDT,True,active,0.001483,977.6779,931097.3002,0.001482,0.001483,6.745362563237207,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312865814.0,False,0.49356223175965663,0.9695652173913043,0.0,51.38505318156372
nonkyc,MEWC/USDT,MEWC-USDT,MEWC,USDT,True,active,2.632e-05,4543.7677,165360082.2719,2.631e-05,2.65e-05,71.95606892633965,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313300891.0,False,0.6008583690987125,0.7304347826086957,0.0,51.30807986564658
nonkyc,RXD/USDT,RXD-USDT,RXD,USDT,True,active,9.5201e-05,2489.3491,25782936.0,9.4877e-05,9.5201e-05,34.09126779532531,,1e-09,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313556815.0,False,0.5407725321888412,0.8608695652173913,0.0,51.264228400821054
nonkyc,NOOK/USDT,NOOK-USDT,NOOK,USDT,True,active,4.7007e-12,2456.2052,523387534445253.56,4.6848e-12,4.7008e-12,34.094783498124634,,1e-16,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312904003.0,False,0.5364806866952789,0.8565217391304347,0.0,50.919481246501206
nonkyc,FUSD/USDT,FUSD-USDT,FUSD,USDT,True,active,1.0001,956.295,957.1111,0.9989,1.0001,12.00600300150054,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313901535.0,False,0.48497854077253216,0.9565217391304348,0.0,50.586863220750146
nonkyc,ERG/USDT,ERG-USDT,ERG,USDT,True,active,0.294099,2345.9822,8067.6736,0.293,0.2941,37.47232158065031,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313969160.0,False,0.5321888412017167,0.8391304347826087,0.0,50.24864713565964
nonkyc,ZEPH/USDT,ZEPH-USDT,ZEPH,USDT,True,active,0.406057,11502.5631,27696.9844,0.403447,0.406891,85.00156724724751,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314004609.0,False,0.6738197424892703,0.5260869565217392,0.0,50.21225974995336
nonkyc,0G/USDT,0G-USDT,0G,USDT,True,active,0.5226,60912.0254,115533.64,0.5225,0.5287,117.96042617960396,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313099219.0,False,0.8326180257510729,0.17391304347826086,0.0,50.14181750326554
nonkyc,LKY/USDT,LKY-USDT,LKY,USDT,True,active,0.109781,17696.6549,160781.1915,0.109191,0.110135,86.08190547404325,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312968807.0,False,0.721030042918455,0.408695652173913,0.0,49.87404366486285
nonkyc,RIC/USDT,RIC-USDT,RIC,USDT,True,active,0.01048266,8476.5987,814564.009,0.01039395,0.01048267,84.994601616544,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312764224.0,False,0.648068669527897,0.5608695652173913,0.0,49.66551595446912
nonkyc,HAC/USDT,HAC-USDT,HAC,USDT,True,active,0.2569,16132.1077,64303.1525,0.2551,0.2573,85.8704137392654,,0.0001,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312890398.0,False,0.7081545064377682,0.4130434782608695,0.0,49.274584810598995
nonkyc,INJ/USDT,INJ-USDT,INJ,USDT,True,active,3.08,101067.7043,33238.31,3.06,3.1,129.87012987012997,,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314038768.0,False,0.8540772532188842,0.08260869565217388,0.0,49.03946631834298
nonkyc,XEL/USDT,XEL-USDT,XEL,USDT,True,active,0.391,3397.7876,10382.1933,0.389,0.392,76.82458386683746,,0.001,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314104766.0,False,0.5665236051502146,0.7130434782608696,0.0,48.98488523978355
nonkyc,YEC/USDT,YEC-USDT,YEC,USDT,True,active,0.12381,479.7922,3968.9471,0.123809,0.124,15.415097918154443,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312891086.0,False,0.45064377682403434,0.9434782608695652,0.0,48.372364247061014
nonkyc,PYTH/USDT,PYTH-USDT,PYTH,USDT,True,active,0.0399,26040.2948,651042.65,0.0398,0.0402,99.99999999999939,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314071580.0,False,0.7424892703862661,0.30000000000000004,0.0,48.336909871244636
nonkyc,EPIC/USDT,EPIC-USDT,EPIC,USDT,True,active,0.47873,31068.3289,62520.884,0.47872,0.48405,110.72218702286116,,1e-05,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774312946157.0,False,0.7725321888412017,0.22608695652173916,0.0,48.141444299309576
nonkyc,EIGEN/USDT,EIGEN-USDT,EIGEN,USDT,True,active,0.195,50314.7559,259372.78,0.1946,0.197,122.57405515832549,,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774313998696.0,False,0.8154506437768241,0.12173913043478257,0.0,47.89326366859489
nonkyc,SHIC/USDT,SHIC-USDT,SHIC,USDT,True,active,3.74e-06,2542.7748,682235655.9183,3.73e-06,3.76e-06,80.10680907877206,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314113025.0,False,0.5536480686695279,0.6869565217391305,0.0,47.6245568203023
nonkyc,HTN/USDT,HTN-USDT,HTN,USDT,True,active,2.507e-05,152.5208,6081825.5394,2.506e-05,2.507e-05,3.9896269698776026,,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774311691782.0,False,0.41630901287553645,0.9826086956521739,0.0,47.46221309945886
nonkyc,GALA/USDT,GALA-USDT,GALA,USDT,True,active,0.0032,17323.4554,5531095.23,0.00318,0.00321,93.89671361502371,,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314097481.0,False,0.7124463519313304,0.32173913043478264,0.0,47.228027617092735
nonkyc,BDX/USDT,BDX-USDT,BDX,USDT,True,active,0.080439,187.5297,2329.6956,0.0803,0.08044,17.41943511260436,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314005374.0,False,0.4248927038626609,0.9347826086956522,0.0,46.73866392983766
nonkyc,SCASH/USDT,SCASH-USDT,SCASH,USDT,True,active,0.082678,10126.9881,120756.5226,0.08205,0.08276,86.15982039924789,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312875554.0,False,0.6609442060085837,0.4043478260869565,0.0,46.460626982646026
nonkyc,CRC/USDT,CRC-USDT,CRC,USDT,True,active,0.009659,3527.2514,305460.9187,0.009619,0.009701,84.88612836438793,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312911666.0,False,0.5793991416309013,0.5826086956521739,0.0,46.432170181003926
nonkyc,CRO/USDT,CRO-USDT,CRO,USDT,True,active,0.072084,4835.1422,67167.2782,0.071688,0.0723,85.0070839236605,,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774313037579.0,False,0.6051502145922747,0.5217391304347826,0.0,46.326740063444674
