connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,SOL/USDT,SOL-USDT,SOL,USDT,True,active,90.9,3067164.3191,34203.02,90.66,91.19,74.69244288224876,71.653,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314094762.0,False,0.9828326180257511,0.7782608695652173,0.0,73.51231573054675,90.7,91.38,91.03999999999999,0.6799999999999926,71.653,132.50099999999998,66,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774226700.0,1774314000.0,292,4,0.9863013698630136,0.0,31.699425561560858,39.56784614891629,0.10467048181650346,-0.04991491226718933,4477.4382000000005,0,,,,,,,0.42439936810654877,0.95,0.45,0.42500000000000004,0.9375,0.0,0.9924657534246575,1.0,1.0,0.0,0.6666666666666666,62.69132420091324,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,RDD/USDT,RDD-USDT,RDD,USDT,True,active,4.299e-05,3077.345,72276429.6958,4.299e-05,4.3e-05,2.3258518432379574,2.28349617585,1e-08,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312677311.0,False,0.5622317596566524,0.991304347826087,0.0,55.70535547676806,4.299e-05,4.3e-05,4.2995000000000004e-05,1.0000000000001598e-08,2.28349617585,31.564167853600004,199,200,2.28349617585,31.564167853600004,2.28349617585,2.28349617585,31.564167853600004,2.28349617585,2.28349617585,31.564167853600004,2.28349617585,288,1774200300.0,1774314000.0,380,92,0.7578947368421053,0.0,90.81519412071535,149.82833662623807,0.10361373519268262,0.4081490170367462,7.41824515041,0,,,,,,,39.04599271219533,0.0875,0.975,0.9875,0.8625,0.0,0.866842105263158,1.0,1.0,0.5986859225087049,0.8662286408362349,61.630707460993925,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,AVAX/USDT,AVAX-USDT,AVAX,USDT,True,active,9.52,763572.6332,80939.65,9.49,9.57,83.94543546694656,299.0625,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314095384.0,False,0.9613733905579399,0.6391304347826087,0.0,68.85379735025192,9.49,9.57,9.530000000000001,0.08000000000000007,327.5948,299.0625,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774225800.0,1774313700.0,294,6,0.9795918367346939,0.0,24.482535859562535,33.763674312963836,0.11818181818181822,0.025111146291480018,773.6875,0,,,,,,,0.2916482084270384,0.8875,0.45,0.36250000000000004,0.95,0.0,0.9887755102040816,1.0,1.0,0.0,0.6666666666666666,60.25442176870748,"['depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,XLM/USDT,XLM-USDT,XLM,USDT,True,active,0.1657,230000.2055,1414685.11,0.1656,0.1664,48.19277108433707,0.18216000000000002,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314093286.0,False,0.9227467811158798,0.808695652173913,0.0,70.96846426572121,0.1656,0.1664,0.16599999999999998,0.0007999999999999952,0.18216000000000002,379.05420799999996,58,71,0.0,0.0,0.0,0.0,0.0,0.0,0.18216000000000002,379.05420799999996,0.18216000000000002,288,1774226400.0,1774313700.0,292,4,0.9863013698630136,0.0,27.36543334193495,31.75065688164007,0.1231155778894477,-0.13610463744636442,269.08813,0,,,,,,,0.5678327418451535,0.775,0.45,0.6875,0.425,0.0,0.9924657534246575,1.0,1.0,0.0,0.6666666666666666,58.59132420091324,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,ETH/USDT,ETH-USDT,ETH,USDT,True,active,2142.44,13926779.1676,6536.7058,2136.65,2150.6,65.86711822028116,0.08546600000000001,0.01,1e-05,,,market.getlist.priceDecimals/quantityDecimals,1774314109302.0,False,0.9957081545064378,0.7565217391304347,0.0,73.67699197611496,2136.65,2150.77,2143.71,14.11999999999989,0.08546600000000001,25569.8162836,98,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774226700.0,1774313700.0,291,3,0.9896907216494846,0.0,34.294333068014154,38.668117154695224,0.07329802510692829,0.02301975441660661,18778.981675,0,,,,,,,0.520659382020065,0.9875,0.45,0.525,0.075,0.0,0.9943298969072165,1.0,1.0,0.0,0.6666666666666666,58.309965635738834,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,PRCY/USDT,PRCY-USDT,PRCY,USDT,True,active,0.001483,977.6779,931097.3002,0.001482,0.001483,6.745362563237207,0.22822118279999998,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774312865814.0,False,0.49356223175965663,0.9695652173913043,0.0,51.38505318156372,0.001482,0.001483,0.0014824999999999999,9.999999999999159e-07,0.22822118279999998,3.2016439543999997,45,68,0.22822118279999998,3.2016439543999997,0.22822118279999998,0.22822118279999998,3.2016439543999997,0.22822118279999998,0.22822118279999998,3.2016439543999997,0.22822118279999998,288,1774208700.0,1774314000.0,352,64,0.8181818181818182,0.0,69.98083868708595,207.25782440581023,0.3537051184110013,0.1200958725440385,4.013549069,0,,,,,,,10.374659335361363,0.025,0.9375,0.9625,0.55,0.0,0.9000000000000001,1.0,1.0,1.0,1.0,58.15,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,SUN/USDT,SUN-USDT,SUN,USDT,True,active,0.018861,153663.4092,8244410.55,0.018826,0.018891,34.46721637458046,0.17587521000000003,1e-06,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314113158.0,False,0.9055793991416309,0.8521739130434782,0.0,71.11121477887666,0.018826,0.018891,0.0188585,6.500000000000256e-05,123.01793221999999,0.17587521000000003,46,41,0.0,0.0,0.0,0.0,0.0,0.0,1371.93453759,0.17587521000000003,0.17587521000000003,288,1774226100.0,1774313700.0,293,5,0.9829351535836177,0.0,34.18488319799479,29.385798956812867,0.04487060137776964,-0.24488196348656455,204.45521395999998,0,,,,,,,0.9918086458297837,0.725,0.45,0.775,0.375,0.0,0.9906143344709899,1.0,0.8974120275553927,0.0,0.6324706758517976,58.030850103227884,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,MORPHO/USDT,MORPHO-USDT,MORPHO,USDT,True,active,1.6782,12400.0131,7302.16,1.6781,1.6812,9.530049437131728,0.16781000000000001,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314069966.0,False,0.6824034334763949,0.9304347826086956,0.0,60.79305840641911,1.6781,1.6797,1.6789,0.0016000000000000458,0.16781000000000001,629.450778,62,43,0.16781000000000001,629.450778,0.16781000000000001,0.16781000000000001,908.146396,0.16781000000000001,0.16781000000000001,5840.360487,0.16781000000000001,288,1774222200.0,1774313700.0,306,18,0.9411764705882353,0.0,32.80297213301277,43.86118026800991,0.007189318726463494,-0.0603307452283014,15.126731000000001,0,,,,,,,3.442056869632098,0.2125,0.9125,0.95,0.2625,0.0,0.9676470588235295,1.0,0.14378637452926987,1.0,0.7145954581764232,57.47242516999953,"['quote_volume_24h<100000', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",quote_volume_24h<100000; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
nonkyc,UNI/USDT,UNI-USDT,UNI,USDT,True,active,3.567,401844.3646,112426.1,3.556,3.579,67.26457399103144,0.1778,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314101824.0,False,0.9484978540772532,0.7608695652173914,0.0,71.18912110468372,3.556,3.58,3.568,0.02400000000000002,0.1778,3666.4928000000004,55,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774227600.0,1774314000.0,289,1,0.9965397923875432,0.0,28.84871651107312,33.59531307734117,0.04280155642023341,-0.04432427452689878,397.588015,0,,,,,,,0.4288842521312867,0.85,0.45,0.5125,0.3875,0.0,0.9980968858131487,1.0,0.8560311284046681,0.0,0.618677042801556,56.86773928614706,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,BNB/USDT,BNB-USDT,BNB,USDT,True,active,636.38,3106211.9747,4861.1891,633.79,639.72,99.37907701486043,0.63379,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774314091726.0,False,0.9871244635193133,0.32608695652173914,0.0,62.44401940660571,633.79,640.12,636.9549999999999,6.330000000000041,0.63379,704.900144,81,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774227600.0,1774313700.0,288,0,1.0,0.003472222222222222,31.692766001402106,35.05206245099846,0.04448978510294382,-0.21241542113556464,3499.470555,0,,,,,,,0.3189078320445963,0.9625,0.45,0.13749999999999996,0.75,0.0,0.9984375000000001,1.0,0.8897957020588763,0.0,0.6299319006862921,56.58369400686293,"['spread_bps>90', 'top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",spread_bps>90; top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,DOGE/USDT,DOGE-USDT,DOGE,USDT,True,active,0.09354,401231.4216,4300532.56,0.09311,0.09402,97.25859028482957,1850.3953974,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314096011.0,False,0.944206008583691,0.31304347826086953,0.0,59.75741742862475,0.09311,0.09402,0.09356500000000001,0.000910000000000008,2131.3474904,1850.3953974,68,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774226400.0,1774313700.0,292,4,0.9863013698630136,0.0,34.466028654873135,36.1219090913691,0.07323671497584551,-0.0803274161169251,451.7557122,0,,,,,,,0.3543751616585909,0.8375,0.45,0.16249999999999998,0.975,0.0,0.9924657534246575,1.0,1.0,0.0,0.6666666666666666,56.09132420091324,"['spread_bps>90', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",spread_bps>90; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,ARB/USDT,ARB-USDT,ARB,USDT,True,active,0.0966,116547.1642,1223098.23,0.0965,0.0968,51.67958656330754,0.197825,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314103707.0,False,0.8884120171673819,0.8913043478260869,0.0,71.14526963985818,0.0965,0.097,0.09675,0.0005000000000000004,0.197825,364.2253,62,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774226400.0,1774313700.0,292,4,0.9863013698630136,0.0,27.866954997876082,34.46957355240037,0.08037383177570054,-0.10941861617441898,142.7046945,0,,,,,,,0.5392255792089017,0.675,0.45,0.6375,0.5125,0.0,0.9924657534246575,1.0,1.0,0.0,0.6666666666666666,56.09132420091324,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,FET/USDT,FET-USDT,FET,USDT,True,active,0.2285,117535.6713,540632.34,0.2287,0.2303,34.79773814702023,0.10824099999999999,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314096985.0,False,0.8927038626609443,0.7434782608695651,0.0,67.68566896809108,0.2295,0.2303,0.2299,0.0007999999999999952,817.6534200000001,0.10824099999999999,55,54,0.0,0.0,0.0,0.0,0.0,0.0,817.6534200000001,0.10824099999999999,0.10824099999999999,288,1774227300.0,1774313700.0,289,1,0.9965397923875432,0.0,52.10261445254869,50.971699156378335,0.12081984897518906,-0.09398010561282312,117.27367995,0,,,,,,,1.497298882830127,0.6875,0.45,0.7625,0.1,0.0,0.9980968858131487,1.0,1.0,0.2486494414150635,0.7495498138050212,55.976466996181706,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,ALGO/USDT,ALGO-USDT,ALGO,USDT,True,active,0.0867,122494.8705,1403492.69,0.0866,0.087,46.08294930875549,0.1732,0.0001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774314056399.0,False,0.8969957081545065,0.8217391304347826,0.0,69.87824220936743,0.0866,0.087,0.08679999999999999,0.0003999999999999976,0.1732,783.31842,52,79,0.0,0.0,0.0,0.0,0.0,0.0,0.1732,783.31842,0.1732,288,1774226700.0,1774313700.0,291,3,0.9896907216494846,0.0,20.42473670034741,27.357943227477197,0.03834808259587003,-0.04558227080754405,136.507444,0,,,,,,,0.4432167863975414,0.7,0.45,0.7125,0.35,0.0,0.9943298969072165,1.0,0.7669616519174006,0.0,0.5889872173058003,55.833171142130176,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40,False
nonkyc,PEPE/USDT,PEPE-USDT,PEPE,USDT,True,active,3.44e-06,165620.2814,48244873640.0,3.42e-06,3.45e-06,58.30903790087531,0.29139084,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774314061659.0,False,0.9141630901287554,0.3695652173913043,0.0,59.51810039186416,3.42e-06,3.44e-06,3.43e-06,2.0000000000000232e-08,0.29139084,114.76408976,54,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,1774217700.0,1774314000.0,322,34,0.8944099378881988,0.0,15.600746839605778,36.194208109953955,0.12751677852349008,0.12001368528822029,158.550451895,0,,,,,,,0.267552808299236,0.75,0.45,0.5625,0.6125,0.0,0.9419254658385094,0.6333955699671482,1.0,0.0,0.5444651899890495,55.763906558275586,"['top_of_book_quote<75', 'depth_10bps<250', 'missing_last_trade_age_sec', 'recent_trade_count<40', 'coverage_ratio<0.95']",top_of_book_quote<75; depth_10bps<250; missing_last_trade_age_sec; recent_trade_count<40; coverage_ratio<0.95,False
